id,title,rank,keyword_Location,keyword_Candidate,cluster,clusterLabel
1490701077,Close-up shot of a man's hand carrying food scraps and unused vegetable scraps Throw it in the trash with black bags. to separate different types of waste Wearing an apron in kitchen. stay home alone,330,Thailand,,leftovers,Leftovers
1195755174,Female hand throws trash. Garbage sorting. Domestic waste for compost from fruits and vegetables.,331,Canada,,other,Other
518816184,mouse in trash bin,332,,,other,Other
1157442759,A woman throws garbage in the trash in the kitchen.,333,Israel,,other,Other
1429040967,"Bucket with biological garbage, food waste in biodegradable package",334,Austria,,household_waste,Household waste
1291583249,Father and daughter composting kitchen waste,335,Serbia,,compost,Compost
957390150,Waiter Piles Pp Used Dishes To Be Taken Away,336,Tel Aviv|Israel|China - East Asia,,leftovers,Leftovers
1288132022,throwing the salad to the garbage bin,337,Spain,,leftovers,Leftovers
1349382994,Food waste,338,USA,,other,Other
1329155349,composting on white background,339,Spain,,household_waste,Household waste
1403149568,"Mix of Expired Vegetables in a huge container, Organic bio waste in a rubbish bin. Heap of Compost from vegetables or food for animals.",340,Israel,,fruit_vegetables_production,Fruit vegetables production
1189357377,mess and dump. An old room with lots of things. Devastation. Very small housing,341,Ukraine,,other,Other
1160204309,Making compost from leftovers,342,Serbia,,fruit_vegetables_consumption,Fruit vegetables consumption
1184007752,"Zero waste concept. Eco-friendly shopping, flat lay",343,,,other,Other
1157255011,Composting in a commercial kitchen,344,Canada,,household_waste,Household waste
912367778,Apple Core,345,USA,,other,Other
1439441839,"Woman drop plastic cup into recycling bins, concept of global environmental protection and sustainability.",346,Thailand,,other,Other
1020211990,Green Recycling Food Waste Compost on Grass Background,347,USA,,fruit_vegetables_consumption,Fruit vegetables consumption
1145420832,Salad set box,348,Thailand,,packaging,Packaging
700268326,Anorexia. Skinny anorexic girl holding a spoon and look at the plate with food.,349,Former Yugoslavia,,other,Other
1137065916,Zero waste grocery shopping,350,Slovenia,,other,Other
537401439,Crumpled empty can,351,,,other,Other
917900194,Person Throwing Cooked Pasta In Trash Bin,352,Germany,,leftovers,Leftovers
1200649214,"Food waste falling in a trash can on blue and white background, copy space.",353,South Korea,,other,Other
510085268,Woman Checking Sell By Date On Salad Bag In Refrigerator,354,,,other,Other
542723346,Hand refusing Junk food or fast food concept,355,,,other,Other
1169378600,Person performing a selective sorting of household waste in recycling bins.,356,France,,other,Other
858232746,recycling group of packages,357,Türkiye - Country,,other,Other
1214984279,Ugly organic rotten vegetables with mutations on craft paper background. Concept of zero waste production. Copy space. Spoiled non gmo vegetables with dots. Compost,358,,,fruit_vegetables_production,Fruit vegetables production
1327426590,Close-up Of A Child Throwing Half Pizza On Plate In Dustbin,359,Romania,,leftovers,Leftovers
1461675316,Pile of organic waste for composting on white background,360,Ukraine,,fruit_vegetables_consumption,Fruit vegetables consumption
1387571477,hand holding garbage black bag putting in to trash,361,,,other,Other
1439555933,Woman leftovers compost mixture of ingredients Vegetable and fruit at home.,362,Thailand,,fruit_vegetables_consumption,Fruit vegetables consumption
1389240765,"Reduce CO2 emission concept, Sustainable development and green based on renewable can limit climate change and global warming, Ecology, Earth day.",363,Thailand,,other,Other
1243516152,Aerial view of the garbage loader is managing the waste dump in the waste pile to landfill waste.,364,Thailand,,other,Other
1352841775,Pile of organic leftover vegetables and fruits isolated on white background.,365,Ukraine,,fruit_vegetables_consumption,Fruit vegetables consumption
1396148961,"Carton box with bread in it, near a waste container in Israel. left for homeless and hungry people in the city.",366,Israel,,other,Other
1300462560,"Peeled vegetables in white compost bin on green grass, moss background. Trash bin for composting with leftover from kitchen. Top view. Recycling scarps concept. Sustainable and zero waste lifestyle",367,,,compost,Compost
1280967538,"food wastage, mostly seeing in hotels, restaurants, cafes and party events",368,United Arab Emirates|Persian Gulf Countries,,leftovers,Leftovers
1219013504,the leftovers of food left inside the kitchen sink are about to clog the drain. Food waste.,369,Italy,,other,Other
1369241513,"Finished Take-Out Meal: Cartons, Sauces, Bones, Food Residue",370,USA,,other,Other
1178367712,"Peeling Potatoes, Vegetable Food waste",371,Slovenia,,other,Other
1198899625,Zero Waste Food Storage Eco Bag Top View,372,,,other,Other
1005942614,rill sausages in the trash can,373,Germany,,other,Other
476886085,Removing food into a bin,374,,,leftovers,Leftovers
1282093986,Closeup of kitchen garbage bin with food waste.,375,Thailand,,compost,Compost
1208254032,Empty dirty plastic dishes after dinner. Used plastic dishes top view.,376,Ukraine,,packaging,Packaging
1141664690,Shoppers In Dried Goods Section Of Sustainable Plastic Free Grocery Store,377,South Africa,,other,Other
172427548,Compost Heap,378,,,fruit_vegetables_consumption,Fruit vegetables consumption
153534925,Touched By The Hail Apples,379,,,fruit_vegetables_production,Fruit vegetables production
1214986529,"Garbage sorting. Organic food waste from vegetable ready for recycling in compost bin on blue backgrond. Top view. Sustainable and zero waste living. Environmentally responsible behavior, ecology concept.",380,,,compost,Compost
1169855086,Little Asian girls and her sister eating noodles at home.,381,Shanghai|China - East Asia,,other,Other
1216813680,Cropped view of female hands peeling cucumber over Food waste disposer machine in sink in modern kitchen,382,Russia,,household_waste,Household waste
1181387786,"Spilled, broken, and wasted: eggs fallen on floor",383,,,other,Other
1172886885,"large, gross, overfilled, filled, restaurant, purple, apartment, construction, college, scrap, hospital",384,Ukraine,,other,Other
865297750,Litter on the street,385,Netherlands|Rotterdam,,dumpsites,Dumpsites
1249716576,"Millennial young woman recycling compost from kitchen waste. Circular economy, real food, organic waste",386,,,household_waste,Household waste
1127210123,The ants on waste,387,Thailand,,other,Other
813926704,Pile of domestic garbage in landfill dump site,388,Malaysia|Asia,,dumpsites,Dumpsites
1031175140,Mopping the floor in a commercial kitchen,389,,,other,Other
493247379,Recycling bin with vegetable scraps inside to turn to composte.,390,,,other,Other
646445898,Compost,391,Germany,,fruit_vegetables_consumption,Fruit vegetables consumption
1160205088,Making compost from vegetable leftovers,392,Serbia,,household_waste,Household waste
1413756296,Pile of chicken bones.,393,,,other,Other
1217263983,Female hand throws food trash into the trash can on blue background.,394,South Korea,,other,Other
516041673,Road to rail transfer of sugar cane for mill delivery,395,Australia|Queensland|Port Douglas,,dumpsites,Dumpsites
1214316093,"The black and tan dachshund rummaging in a home bin, scattering wastes and food leftovers overwhere. Indoors.",396,Russia,,other,Other
1031170254,Cleaning-up spilled food in a commercial kitchen,397,,,other,Other
1191208585,Fast food packaging from eco friendly paper isolated on green.,398,Russia,,other,Other
1481850026,Woman teach son to garbage.,399,Thailand,,leftovers,Leftovers
1431038867,Garbage bag full of vegetables peels ready for compost,400,Spain,,fruit_vegetables_consumption,Fruit vegetables consumption
508164494,Woman Checking Sell By Date On Salad Bag In Refrigerator,401,,,other,Other
505212240,Chemical addition process in Water Treatment Plant,402,Basin - Montana|Maryland - US State,,other,Other
901248956,Dumpster Diving for food behind a grocery store,403,Canada,,other,Other
1205362576,Stop wasting food. Leftover lunch and cutlery on a plate on a wooden background. Food waste concept,404,Russia,,leftovers,Leftovers
1496934851,recycling waste concept. recycling sig green grass in the forest. Idea for reuse for recycling environmental protection world. ecological waste management and a sustainable and economical lifestyle.,405,Thailand,,other,Other
1126317929,Set of jars and cotton mesh bag for zero waste shopping,406,,,other,Other
1284124224,Man throwing leftovers in garbage bin,407,Serbia,,other,Other
1089171146,Dirty sink with trash,408,Belgium,,other,Other
1351208962,Organic Compost Area in Country Garden,409,Australia,,compost,Compost
1199224977,Asian pregnant woman reject junk food or unhealthy food such as donuts for her and baby health. Dieting and good health for mother concept.,410,Thailand|Asia,,other,Other
174530347,Banana Dog,411,,,other,Other
802016278,Food waste on a wooden background with space for text,412,Russia,,other,Other
1191907689,Putting Reusable Wooden Gift Tag On Homemade Jars Of Preserved Fruit For Eco Friendly Christmas Gift,413,UK,,other,Other
1160029093,"Mesh bag of fruits, vegetables, greens in woman's hand. Zero waste. Plastic free.",414,,,other,Other
1141611346,Forks recycling sign abstract on yellow.,415,Serbia,,other,Other
1325814318,A boy eating chips from a package.,416,Türkiye - Country,,other,Other
1217584307,Woman recycling plastic containers after unpacking takeaway food,417,Germany,,packaging,Packaging
1165365826,flowers in egg shell on egg panel,418,USA,,other,Other
1313817688,Fish and plastic granules,419,Netherlands,,other,Other
890830300,Rusty Lettuce,420,USA,,other,Other
1190693952,Little boys throwing out organic waste to garbage bin,421,Poland,,leftovers,Leftovers
146805514,Banana Skin,422,,,other,Other
511209503,Altona fish market,423,Hamburg - Germany|Altona - Hamburg,,dumpsites,Dumpsites
483405708,Young raccoon stuck in a garbage,424,USA,,other,Other
1413734508,Isolated shot of fresh and rotten apples on white background,425,Japan,,other,Other
1055612060,hand holding a trash garbage bag at home to take it away f,426,Russia,,other,Other
974192098,Female employee eating Asian noodles during office work break,427,East Asia|Russia,,packaging,Packaging
1320963168,Fresh microgreens watercress grows in an white egg shell in paper egg box. Vegan and healthy eating concept. Creative eco concept. Zero waste. Close-up. Easter banner.,428,Russia,,other,Other
509670194,Rotten fruit and vegetables on a garbage heap,429,Essen - Germany,,fruit_vegetables_consumption,Fruit vegetables consumption
179133424,Banana peel,430,,,other,Other
1499011531,The earth on a yellow dining plate with knife and fork on black background. Illustration of the concept that humans consuming resources of the blue planet,431,UK,,other,Other
1150684786,"Plastic pollution of food concept
Plastic pollution of food concept
Plastic pollution of food concept",432,Slovenia,,household_waste,Household waste
1390981309,Close-up side shot of hands shows microplastic waste contaminated with the seaside sand. Microplastics are contaminated in the sea. Concept of water pollution and global warming.,433,Thailand|Oceania|Pacific Islands|Hawaii Islands,,other,Other
91404847,Pepper seeds,434,,,fruit_vegetables_consumption,Fruit vegetables consumption
873673158,we are cooking,435,Germany,,fruit_vegetables_consumption,Fruit vegetables consumption
1314495721,a tramp in blue jacket is looking for food in garbage containers on the street,436,Ukraine,,other,Other
1225589707,Stack of foam packagings after meal in the kitchen.,437,Thailand,,packaging,Packaging
1307930678,Pile of organic waste for composting on white background,438,Ukraine,,fruit_vegetables_consumption,Fruit vegetables consumption
1203346655,Stainless steel sink plug hole close up,439,Ukraine,,other,Other
477973424,Rotten cucumbers in plastic sacks on the landfill,440,,,other,Other
1424551739,landfill basin,441,Yogyakarta|Indonesia|Asia,,dumpsites,Dumpsites
1213480665,Zero waste shopping concept,442,Serbia,,other,Other
1198856070,Reducing plastic waste and landfill; use compostable kitchen waste bags 2.,443,UK,,household_waste,Household waste
172133484,left over dinner,444,,,leftovers,Leftovers
1152555070,Person throwing out garbage in plastic bag,445,Latvia,,other,Other
1207360868,"Cute dachshund dog, black and tan,  pushed and climbed into the garbage can at home. naughty puppy.",446,Russia,,other,Other
990564694,Dirty plate after a finished meal,447,Bulgaria,,leftovers,Leftovers
1406505177,Pouring used cooking oil from frying pan into colander.,448,Thailand,,leftovers,Leftovers
1187203890,Kids hand holding dried citrus slice decoration on the Christmas tree,449,Ukraine,,other,Other
1500340550,Food organic waste,450,,,fruit_vegetables_consumption,Fruit vegetables consumption
502116247,refrigerator dirty,451,,,other,Other
1327300566,Hand of human throwing trash in plastic bags into the trash in the garden.,452,Thailand,,other,Other
520613602,rotten and moldy orange,453,,,other,Other
987929238,Cookies with chocolate chips.,454,Ukraine|USA,,other,Other
1066357980,Supermarket convenience store shelves with Potato chips snack blur abstract background,455,Thailand,,other,Other
611861944,dollar,456,USA,,other,Other
1351445080,Fruit and vegetable scraps for the compost bin,457,South Africa,,compost,Compost
1220382313,Home food waste container full leftovers vegetables in a plastic bag close up shot in the kitchen,458,Switzerland,,household_waste,Household waste
1030491300,"groceries in eco bags. eco natural bags with fruits and vegetables, eco friendly, flat lay. sustainable lifestyle concept. zero waste food shopping. plastic free items. reuse, reduce, recycle, refuse",459,Ukraine,,other,Other
1344284831,Man carrying garbage bag,460,Prague|Czech Republic,,other,Other
1271057003,"Organic waste and trash can on white background, copy space",461,South Korea,,other,Other
184120817,dinner leftover,462,Italy,,other,Other
1352426221,"Falling french fries, potato fry isolated on white background, clipping path, full depth of field",463,,,other,Other
1179604391,"Bring your own cup get discount, Young asian woman barista, waitress introducing zero waste promotion to asia girl customer in coffee shop cafe",464,Thailand|Asia,,other,Other
862381962,Carrot party,465,Romania,,other,Other
172245778,Overflowing Garbage Can,466,USA|California,,dumpsites,Dumpsites
1353075403,Making banana peel fertilizer,467,Uzbekistan,,household_waste,Household waste
616899962,Garbage cans. Recycling concept.,468,,,other,Other
1446052092,Bin full of garbage on white background. Rubbish recycling,469,Ukraine,,household_waste,Household waste
1249583224,Cute blonde boy eating large hamburger at fastfood restaurant. Unhealthy meal for kids. Junk food.,470,Russia,,other,Other
1384782296,"Peels of boiled beets, carrots, potatoes.",471,,,fruit_vegetables_consumption,Fruit vegetables consumption
1124728376,Pizza box with leftovers on white clipping path,472,Germany,,other,Other
1163522552,Garbage cans. Recycling concept.,473,Serbia,,other,Other
1481000745,A man is pouring used cooking oil into a bottle.,474,Thailand,,other,Other
1424529047,Food waste in the dispenser hole in the kitchen sink and a jet of water,475,,,household_waste,Household waste
628329022,Colorful steak dish after food on the table,476,,,leftovers,Leftovers
676011398,Collection of recyclable garbage objects isolated,477,Germany,,other,Other
1144600274,fast food waste in a biodegradable garbage bag,478,Finland,,other,Other
522334809,Moldy slice of yellow cheddar cheese,479,,,other,Other
1185210205,Zero waste concept. Vegetables in eco friendly reusable textile bag on blue background. Plastic free. Healthy fresh vegetarian food.,480,Russia,,other,Other
1126806231,"Food in glass jars and reusable bag with groceries. Zero Waste, plastic free concept",481,,,other,Other
1410883916,Organic Waste throwing in Compost Bin,482,Germany,,compost,Compost
1194946877,Organic Waste Recycling Bin on Kitchen Counter - Stock Photo,483,,,other,Other
911604522,Dog eating banned food. Unhealthy meal for animals,484,Russia,,other,Other
1475388161,"Expired Organic bio waste. Mix Vegetables and fruits in a huge container, in a rubbish bin. Heap of Compost from vegetables or food for animals.",485,Israel,,dumpsites,Dumpsites
494597657,unloading truck in a mountain of trash,486,,,dumpsites,Dumpsites
1273484278,"Caucasian Man is Walking Outside His House in Order to Take Out Two Plastic Bags of Trash. One Garbage Bag is Sorted with Biological Food Waste, Other is with Recyclable Bottles. Saving Environment.",487,,,other,Other
182917334,Plastic water bottle,488,,,other,Other
488222865,Dirty dishes pile needing washing up on white background,489,,,household_waste,Household waste
1035549818,Employee in a supermarket bakery throwing out waste,490,,,other,Other
506513816,Woman Throwing Away Out Of Date Food In Refrigerator,491,,,other,Other
498197872,Recycling bins,492,,,household_waste,Household waste
462871281,Broken egg shells,493,,,other,Other
1365249636,Disposal of lemons,494,,,fruit_vegetables_production,Fruit vegetables production
172279384,Outdoor restaurant table after the guests have left,495,,,leftovers,Leftovers
187675849,Hand Putting Lid On Garbage Can Full Of Waste Food,496,,,household_waste,Household waste
664135626,Hand holding foam boxes rice.,497,Thailand,,other,Other
1388114865,Food leftovers and cardboard bag on white background close-up top view.,498,South Korea,,other,Other
1040302920,Heap of apples,499,Romania,,fruit_vegetables_production,Fruit vegetables production
1354076174,Biodegradable food remains drop in to a compost bucket,500,Serbia,,household_waste,Household waste
1307757430,Biogas plant and agricultural area - aerial view,501,Germany,,other,Other
1320961738,One person making a selective sorting of waste.,502,France,,other,Other
1222632924,"Compost from leftovers, Sustainable and zero waste lifestyle",503,Serbia,,fruit_vegetables_consumption,Fruit vegetables consumption
1401778637,"the peel of cabbage, beets, carrots and potatoes on the table",504,Russia,,fruit_vegetables_consumption,Fruit vegetables consumption
1326036764,Mature Man In Kitchen Making Compost Scraping Vegetable Leftovers Into Bin,505,UK,,household_waste,Household waste
1147403128,Woman putting garbage and leftovers of the fastfood restaurant to the recycling rubbish bin,506,,,packaging,Packaging
657780406,one open wrinkled blue plastic bag isolated on white,507,Thailand,,other,Other
1482213299,Woman trowing away food scraps in the kitchen sink,508,USA,,household_waste,Household waste
1160204108,Making compost from leftovers,509,Serbia,,compost,Compost
907935632,trash cans with garbage. wastebasket filled with wastes. Modern problems of recycling of household plastic waste,510,Russia,,packaging,Packaging
1165146004,Zero waste concept. Fresh vegetables and fruits in eco cotton bags (tote bag) in a refrigerator from market. Shopping concept. Top view,511,Kazakhstan,,other,Other
1311809105,"Dieting concept, confused pretty woman looking up holding pastry cake in hand",512,,,other,Other
1356006263,Disposable black plastic lunch box container isolated on white background. Plastic container isolated. Single-use plastic packaging,513,Russia,,other,Other
1391305670,Woman throwing away organic waste,514,Serbia,,household_waste,Household waste
1214984241,"Trendy ugly organic vegetables. Assortment of fresh eggplant, onion, carrot, zucchini on green background. Top view. Cooking ugly food concept. Non gmo vegetables",515,,,other,Other
1484765788,Children emptying kitchen waste in to a compost bin,516,Serbia,,other,Other
1328163067,"asian child girl with expression of disgust against tomato in salad,",517,Thailand,,leftovers,Leftovers
1187344790,Food waste from domestic kitchen Responsible disposal of household food wastage in an environmentally friendly way by recycling in compost bin at home,518,UK,,household_waste,Household waste
1307930640,Pile of organic waste for composting on white background,519,Ukraine,,fruit_vegetables_consumption,Fruit vegetables consumption
1178524829,"Young woman making choice, donut or apple",520,Ukraine,,other,Other
1409544550,"Circular economy concept. 
Sharing,reusing,repairing,renovating and recycling existing materials and products as much possible.",521,,,other,Other
909314054,Woman Throwing Carrot In Trash Bin,522,Germany,,other,Other
155387220,Husks of coconuts,523,Philippines|Palawan|Asia,,fruit_vegetables_consumption,Fruit vegetables consumption
864725332,Three crossed picked chicken bones isolated on white background.,524,Ukraine,,other,Other
1028394762,woman eating pizza image taken from above,525,Russia,,other,Other
1312767506,"Businessman hold circular economy icon. Sustainable strategy approach to eliminate waste and pollution for future growth of business and environment, design to reuse and renewable material resources.",526,Thailand,,other,Other
1319982560,Living Responsibly,527,UK|Northeastern England,,other,Other
1391962109,Concept of Stop food waste day. Potato peels are one of the most commonly discarded items during food prep.,528,,,other,Other
987385288,Global warning. Planet as melting ice cream under hot sun. 3d illustration,529,Ukraine,,other,Other
1300004432,Food Scraps for Compost,530,USA,,fruit_vegetables_consumption,Fruit vegetables consumption
928077568,Person Throwing Cake In Trash Bin,531,Germany,,leftovers,Leftovers
1347857773,Used coffee grounds from the coffee machine. Natural coffee cake on a light background. Eco-friendly and waste-free concept.,532,Russia,,compost,Compost
165647449,Close Up of Wood Chip Auger for Biomass Boiler,533,UK,,other,Other
1015437486,Foam food containers are waste problems,534,Thailand,,other,Other
858219660,recycling hand holding uht carton drink box,535,Türkiye - Country,,packaging,Packaging
1320475221,Volunteer holding plastic garbage container for recycling,536,Ukraine,,other,Other
471355269,Close-Up of Peeling Apple.,537,,,household_waste,Household waste
843358350,Compost And Composting,538,Canada,,other,Other
172919772,Tomatoes,539,Israel,,fruit_vegetables_production,Fruit vegetables production
153250002,black bear eating garbage,540,,,dumpsites,Dumpsites
1140316233,Natural eco bag with fruits on yellow background. Zero waste shopping and plastic free concept.,541,,,other,Other
848958894,Hands emptying a container full of domestic food waste,542,New Zealand,,compost,Compost
1454458922,Woman's hand peeling broccoli,543,Türkiye - Country,,other,Other
1287467944,Three open steel tins isolated on white background,544,,,other,Other
1296964915,"Different trash. Garbage sorting: iron, paper, plastic, domestic waste for compost from fruits and vegetables.",545,Canada,,other,Other
1301811911,Spaghetti pasta and other waste food on a gray trash bin.,546,Spain,,other,Other
1174784882,"Eco-friendly disposable packaging,  rubbish sort and plastic free lifestyle",547,,,other,Other
641848922,box full of of stale green apples,548,Russia,,fruit_vegetables_production,Fruit vegetables production
456512525,Rotting Fruit,549,,,fruit_vegetables_production,Fruit vegetables production
1192084207,Trash bins in public area next to fast food restaurant,550,Europe|Finland|Helsinki,,other,Other
1419804122,Recycling homemade oil from a frying pan,551,Spain,,leftovers,Leftovers
526530759,Woman in poverty,552,,,other,Other
172744111,Onion skin.,553,,,other,Other
599281522,Group of transparent plastic containers box food package on white,554,,,other,Other
929034308,Banana peel isolated on white background,555,Greece,,other,Other
1248569247,Food Waste,556,USA,,household_waste,Household waste
1280899184,Old disposable coffee cup in the forest.,557,UK,,other,Other
1226185941,Zero waste concept. Fruits and vegetables in eco friendly bags,558,Poland,,compost,Compost
1361902597,"Colorful candy wrappers on white background, copy space",559,USA,,other,Other
1133124631,"Zero waste concept. Eco cotton bags with fruits and vegetables, white background, top view.",560,Russia,,other,Other
1144856507,Small plats growing in carton chicken egg box in black soil. Break off the biodegradable paper cup and plant in soil outdoors. Reuse concept.,561,Estonia,,compost,Compost
1193496761,Close Up Of Woman Making Compost From Vegetable Leftovers In Kitchen,562,UK,,household_waste,Household waste
1387135710,Green growing plant in soil full of tin aluminum dirt trash. Agriculture and gardening or ecology disaster. Concept of environmental catastrophic apocalypse due metal aluminum tin garbage pollution.,563,Canada,,other,Other
1139944798,hand holding a trash garbage bag at home to take it away,564,Ukraine,,other,Other
1358983388,Grocery. box full of fruits and vegetables,565,,,other,Other
629143376,Used Coffee mug at sidwalk as symbol for pollution.,566,,,other,Other
1391171682,Concept of Stop food waste day. Potato peels are one of the most commonly discarded items during food prep.,567,,,other,Other
827473568,Rotten apples,568,Poland,,fruit_vegetables_production,Fruit vegetables production
1147024409,"After party, finished candy, full of wrapping paper",569,Hong Kong,,other,Other
1127769427,Zero waste shopping concept,570,Ukraine,,other,Other
1199966433,Male hand carefully releasing earthworms (lumbricus terrestris) on a compost heap,571,Germany,,compost,Compost
519420002,Composte Life Cycle Symbol,572,,,other,Other
1160450244,Rubbish Bulky Waste,573,Germany,,dumpsites,Dumpsites
1055612056,hand holding a trash garbage bag at home to take it away f,574,Russia,,other,Other
1083315824,Zero waste grocery shopping. Package-free food on dark wooden table with texture. Fresh vegetables and fruits in Eco cotton bags. Plastic-free package,575,Latvia,,other,Other
483882116,Garbage Can,576,,,other,Other
1138673921,Composting Concept,577,Germany,,other,Other
490527711,Empty Food Container,578,Asia,,packaging,Packaging
1200151618,Active Living Backyard Compost Pile With Visible Layers,579,USA,,compost,Compost
656511050,On a white table lies a heap of rotten food waste closeup concept,580,Lithuania,,other,Other
928077580,Person Throwing Cake In Trash Bin,581,Germany,,leftovers,Leftovers
985884120,organic recycling container,582,Spain,,other,Other
1326174988,A woman eating chips from a package.,583,Türkiye - Country,,other,Other
1357520082,City sewer after the rain. storm sewer on the road It's spring,584,,,other,Other
1134594827,Plastic grocery bags,585,USA,,other,Other
1438976189,Zero waste. hand holding the earth that plastic bag covering  on a green background. Concept of Reuse Reduce Recycle Rot Refuse. Zero waste. Conscious consumption.,586,Thailand,,other,Other
1407265588,Disposable tableware in a pile lie on a blue background.,587,Russia,,other,Other
171137401,food waste,588,,,other,Other
490762798,Compost bin,589,,,fruit_vegetables_consumption,Fruit vegetables consumption
1253337688,Environmental pollution,590,USA,,dumpsites,Dumpsites
1225253946,Organic food waste in paper bag,591,Ukraine,,fruit_vegetables_consumption,Fruit vegetables consumption
1475953722,"Withered, spoiled, rotten lettuce salad",592,Slovenia,,other,Other
1371982732,"Garbage trash can, Image of food waste made in miniature.",593,USA,,household_waste,Household waste
506484370,Woman Scraping Vegetable Peelings Into Recycling Bin,594,,,other,Other
1257375746,Flat lay zero waste holiday concept. Christmas New Year decor shopping mesh bag,595,,,other,Other
667731404,Organic waste to make compost,596,Norway,,compost,Compost
867031312,Kitchen waste,597,UK,,other,Other
1058933328,Wasting food despite of World Hunger,598,Italy,,household_waste,Household waste
1401602784,Throwing away rotten strawberries into a bin,599,Poland,,other,Other
1323094504,African american young woman and her younger brother making compost from leftovers. Sustainability concept.,600,Brazil,,other,Other
1437493212,Wheelie bins in row for refuge collection outside council residential building,601,UK,,other,Other
539370180,Rotten Banana,602,,,other,Other
1156522721,"Plastic free set with cotton bag, glass jar and recycled tableware. Zero waste, eco friendly concept.",603,Belarus,,other,Other
1448453533,Bokashi is a process that converts food waste and similar organic matter into a soil amendment,604,Belgium,,household_waste,Household waste
1434466338,Woman putting organic waste in the recycling bin,605,Italy,,other,Other
