query,cluster,text,videosNumber,ids,querySlug
detox,19,trending,18,7059273292598758682|7069769109252132122|7081276056082205979|7103667669039140122|7126502513200729371|7149051596528176411|7171856782279724314|7183453954221673754|7205321936820243738|7205317693765864730|7216849996501536005|7239473312923929861|7239425342497115398|7250632672978930949|7262115601319988485|7262113401554472197|7273607696505392389|7273578603915382021,detox
detox,19,duet,3,7059253609044643098|7138107246466190618|7149048555603266843,detox
detox,19,trend,5,7059175358221815066|7092161800610811162|7171954130318069018|7171952804162981147|7262080703658003717,detox
detox,19,share,3,7092362565644307738|7103754531342765338|7239425342497115398,detox
detox,19,follow,4,7103754531342765338|7171807079416565018|7183311033094704410|7262110235572161797,detox
detox,19,workout,6,7114911770971622682|7227980603725991173|7227980466173840646|7227980291774713094|7227980124631698694|7296175191577677061,detox
detox,19,ad,10,7138194332179270938|7138193603070889242|7138169656862412058|7138166300014169371|7138106862074907930|7138079645789998362|7138064686435650843|7138060183334292763|7138057803960257819|7138050385729637659,detox
detox,19,sponsored,10,7138194332179270938|7138193603070889242|7138169656862412058|7138166300014169371|7138106862074907930|7138079645789998362|7138064686435650843|7138060183334292763|7138057803960257819|7138050385729637659,detox
detox,19,affiliate,7,7149067787980377370|7160786232782490906|7205288726463859994|7205274504229063963|7216858664953482501|7250630041791450373|7307398468543286534,detox
detox,19,love,4,7227980603725991173|7227980466173840646|7227980291774713094|7227980124631698694,detox
detox,19,lifestyle,5,7227980603725991173|7227980466173840646|7227980291774713094|7227980124631698694|7296175191577677061,detox
detox,19,motivation,4,7227980603725991173|7227980466173840646|7227980291774713094|7227980124631698694,detox
plogging,0,foryou,5,7058407401539538202|7297751901649554694|7297748991427562757|7297609948026965254|7297524598331985158,plogging
plogging,0,foryoupage,4,7058407401539538202|7235025493886635269|7297609948026965254|7297524598331985158,plogging
plogging,0,philippineenvironmentmonth,3,7243044915809242373|7243044400023014661|7243043552836570374,plogging
plogging,0,glorytogodinthehighest❣️🙏,3,7243044915809242373|7243044400023014661|7243043552836570374,plogging
plogging,0,tvirdfam,3,7243044915809242373|7243044400023014661|7243043552836570374,plogging
plogging,1,grc💚,3,7243044915809242373|7243044400023014661|7243043552836570374,plogging
plogging,2,thankyoulord,3,7243044915809242373|7243044400023014661|7243043552836570374,plogging
plogging,3,cleanuprun,3,7243044915809242373|7243044400023014661|7243043552836570374,plogging
plogging,4,greenstoneresourcescorporation,3,7243044915809242373|7243044400023014661|7243043552836570374,plogging
plogging,5,viral,4,7243044915809242373|7243044400023014661|7243043552836570374|7297908548820897030,plogging
plogging,5,viralvideo,3,7243044915809242373|7243044400023014661|7243043552836570374,plogging
plogging,14,hori7on_jeromy,6,7297908548820897030|7297751901649554694|7297748991427562757|7297609948026965254|7297524598331985158|7297461041016032517,plogging
plogging,14,hori7on_marcus,5,7297751901649554694|7297748991427562757|7297609948026965254|7297524598331985158|7297461041016032517,plogging
plogging,14,hori7on_reyster,5,7297751901649554694|7297748991427562757|7297609948026965254|7297524598331985158|7297461041016032517,plogging
plogging,14,hori7on_kyler,5,7297751901649554694|7297748991427562757|7297609948026965254|7297524598331985158|7297461041016032517,plogging
plogging,14,hori7on_vinci,5,7297751901649554694|7297748991427562757|7297609948026965254|7297524598331985158|7297461041016032517,plogging
plogging,14,hori7on_winston,5,7297751901649554694|7297748991427562757|7297609948026965254|7297524598331985158|7297461041016032517,plogging
plogging,14,hori7on_kim,5,7297751901649554694|7297748991427562757|7297609948026965254|7297524598331985158|7297461041016032517,plogging
plogging,14,hori7onofficial,4,7297751901649554694|7297748991427562757|7297609948026965254|7297524598331985158,plogging
plogging,14,호라이즌,3,7297609948026965254|7297524598331985158|7297461041016032517,plogging
plogging,14,hori7on,4,7297609948026965254|7297577874075274502|7297524598331985158|7297461041016032517,plogging
plogging,15,fyp,10,7058407401539538202|7049135042655751450|7111348272287059227|7169594887086607643|7235025493886635269|7297908548820897030|7297751901649554694|7297748991427562757|7297609948026965254|7297524598331985158,plogging
plogging,15,fypシ,7,7169594887086607643|7243044915809242373|7243044400023014661|7243043552836570374|7262713358925827333|7297609948026965254|7297524598331985158,plogging
plogging,18,tiktokph,3,7243044915809242373|7243044400023014661|7243043552836570374,plogging
plogging,19,plogging,12,7091112210323344666|7101129900576279835|7111348272287059227|7123534874044058907|7129337282590477594|7169594887086607643|7199275210145631514|7225022102561099015|7217341415100124421|7235025493886635269|7245841819060178181|7258802817861831942,plogging
air purifier,0,uv,17,7059213342635805954|7058540797074935041|7058160010332867841|7069586469588913410|7068865978586762497|7068504344106126594|7068114722742095105|7067730153522138369|7067427396915367169|7067068197740072194|7066056104698023169|7081087206739184897|7080731258782829826|7080399380733332737|7080054643799166210|7079011452232813825|7194632518304304410,air-purifier
air purifier,0,uvlamp,17,7059213342635805954|7058540797074935041|7058160010332867841|7069586469588913410|7068865978586762497|7068504344106126594|7068114722742095105|7067730153522138369|7067427396915367169|7067068197740072194|7066056104698023169|7081087206739184897|7080731258782829826|7080399380733332737|7080054643799166210|7079011452232813825|7216629570756283653,air-purifier
air purifier,0,uvc,17,7059213342635805954|7058540797074935041|7058160010332867841|7069586469588913410|7068865978586762497|7068504344106126594|7068114722742095105|7067730153522138369|7067427396915367169|7067068197740072194|7066056104698023169|7081087206739184897|7080731258782829826|7080399380733332737|7080054643799166210|7079011452232813825|7090536932098247962,air-purifier
air purifier,0,uvcleaning,16,7059213342635805954|7058540797074935041|7058160010332867841|7069586469588913410|7068865978586762497|7068504344106126594|7068114722742095105|7067730153522138369|7067427396915367169|7067068197740072194|7066056104698023169|7081087206739184897|7080731258782829826|7080399380733332737|7080054643799166210|7079011452232813825,air-purifier
air purifier,0,uvsanitizer,16,7059213342635805954|7058540797074935041|7058160010332867841|7069586469588913410|7068865978586762497|7068504344106126594|7068114722742095105|7067730153522138369|7067427396915367169|7067068197740072194|7066056104698023169|7081087206739184897|7080731258782829826|7080399380733332737|7080054643799166210|7079011452232813825,air-purifier
air purifier,0,uvclight,16,7059213342635805954|7058540797074935041|7058160010332867841|7069586469588913410|7068865978586762497|7068504344106126594|7068114722742095105|7067730153522138369|7067427396915367169|7067068197740072194|7066056104698023169|7081087206739184897|7080731258782829826|7080399380733332737|7080054643799166210|7079011452232813825,air-purifier
air purifier,0,uvdisinfectionlamp,16,7059213342635805954|7058540797074935041|7058160010332867841|7069586469588913410|7068865978586762497|7068504344106126594|7068114722742095105|7067730153522138369|7067427396915367169|7067068197740072194|7066056104698023169|7081087206739184897|7080731258782829826|7080399380733332737|7080054643799166210|7079011452232813825,air-purifier
air purifier,0,uvdefender,16,7059213342635805954|7058540797074935041|7058160010332867841|7069586469588913410|7068865978586762497|7068504344106126594|7068114722742095105|7067730153522138369|7067427396915367169|7067068197740072194|7066056104698023169|7081087206739184897|7080731258782829826|7080399380733332737|7080054643799166210|7079011452232813825,air-purifier
air purifier,0,unboxing,6,7058065746986798363|7066339829784530203|7114788936303562010|7136582992029355290|7160622108387626267|7261445558512962822,air-purifier
air purifier,0,uva,11,7069586469588913410|7068865978586762497|7068504344106126594|7068114722742095105|7067730153522138369|7067427396915367169|7081087206739184897|7080731258782829826|7080399380733332737|7080054643799166210|7079011452232813825,air-purifier
air purifier,0,uvcareph,8,7147998548313853210|7159498150024154373|7159140955138870533|7171640377815125274|7170572626123935002|7216660602096340229|7215549329971498246|7296076432520793349,air-purifier
air purifier,0,bestlifewithuvcareph,5,7147998548313853210|7171640377815125274|7170572626123935002|7215549329971498246|7296076432520793349,air-purifier
air purifier,0,uvcare,3,7171640377815125274|7194632518304304410|7216660602096340229,air-purifier
air purifier,0,ultrasonic,3,7216220386306886917|7261430780067335429|7296006136405232901,air-purifier
air purifier,1,shopee,10,7059318563571584283|7103779051558538523|7101156548277325083|7114181198221724954|7113381870410206491|7136905913134370074|7135832297118502171|7159982582715698459|7193995511437757702|7193739193590222106,air-purifier
air purifier,1,shopping,6,7058440184337108250|7069185300257377563|7148019860218334490|7159344175614381338|7171309391419870490|7262133083305037061,air-purifier
air purifier,1,shopeefinds,12,7069356426384248091|7091645449882307867|7103779051558538523|7101156548277325083|7114181198221724954|7124497832714849563|7123562542064078106|7135694969217600795|7135693815767141659|7148240188219723035|7159982582715698459|7204798775376858395,air-purifier
air purifier,1,sale,10,7069185300257377563|7113381870410206491|7148019860218334490|7159344175614381338|7159152865301351706|7171791972980559131|7194090149242801435|7262133083305037061|7295927752991968518|7318902222845267205,air-purifier
air purifier,1,shopeecheck,4,7068198708218694938|7091645449882307867|7136905913134370074|7135832297118502171,air-purifier
air purifier,1,shop,3,7114116943992376602|7113381870410206491|7238771512088595717,air-purifier
air purifier,1,smallbusiness,3,7113110582923988226|7135548167336054043|7238771512088595717,air-purifier
air purifier,1,forsale,3,7159344175614381338|7159152865301351706|7262133083305037061,air-purifier
air purifier,2,appliances,5,7090835205459692826|7113110582923988226|7205110933595753754|7227408381269560582|7261178805958528262,air-purifier
air purifier,2,ad,3,7113110582923988226|7136468551816203546|7136149117058764059,air-purifier
air purifier,2,affiliate,12,7148769582034046235|7159970473827257626|7159500003810069787|7159152865301351706|7180536493247597851|7180532460692835611|7216220386306886917|7227799206717689093|7249764901382638854|7273302683426098438|7272643123245829381|7318902222845267205,air-purifier
air purifier,2,affiliatemarketing,20,7148769582034046235|7159500003810069787|7159152865301351706|7171794068459015450|7180536493247597851|7180532460692835611|7194317539910946074|7194090149242801435|7193739193590222106|7205270974625893658|7205067189718748443|7216707697582820634|7216117566077488390|7227701642668346629|7239325145880399109|7238871924909165829|7273302683426098438|7272643123245829381|7272609241184095493|7306923391276174597,air-purifier
air purifier,2,affiliatemarketingforbeginners,7,7148769582034046235|7171794068459015450|7180536493247597851|7180532460692835611|7194317539910946074|7216654704716156165|7318902222845267205,air-purifier
air purifier,3,airhumidifier,32,7079683114783509786|7090028651705552154|7148769582034046235|7159970473827257626|7159952145641409818|7171349343482498331|7182076433982917915|7180536493247597851|7180532460692835611|7194887033133813018|7204648260282207515|7204470825926266138|7215593413608017158|7227274606334332165|7227266137946328325|7239325145880399109|7239292347396263174|7238871924909165829|7238851842719911174|7250381565774138629|7250031875140422917|7249945781417856262|7249764901382638854|7249704681889352965|7249644588426710278|7262132871056346373|7262051645926821125|7262044208922397958|7284590729588985093|7284512333135695110|7306703931625721094|7318388654555024645,air-purifier
air purifier,3,humidifier,57,7089408103623527706|7101944015523728666|7101156548277325083|7113381870410206491|7112840530375101723|7112840302636928283|7112835022259850522|7122762966159740186|7148769582034046235|7147751608456056091|7147459085150080283|7159952145641409818|7159501672761412891|7159152865301351706|7171317446865882394|7170875654865538330|7182327473340763419|7182076433982917915|7180536493247597851|7180532460692835611|7193569596782300442|7193307062779006234|7205270974625893658|7204851421521448218|7204790697407384859|7204468248463592731|7216549614206471450|7216220386306886917|7216193558502526213|7215593413608017158|7227799206717689093|7227701642668346629|7227635373722127621|7227459255064939781|7227274606334332165|7239325145880399109|7239324164727770373|7239304573867805957|7239292347396263174|7238896236865096965|7249679241023950085|7249665297668459782|7262132871056346373|7262044208922397958|7261818037005765894|7261445558512962822|7261430780067335429|7261235974326340870|7273147888325119237|7284554325316078854|7284439454566124806|7296006136405232901|7295791210008988933|7318681904125889797|7318381523617451270|7318381086831054086|7318316432306097414,air-purifier
