query,cluster,text,videosNumber,ids,querySlug
green washing,7,greenbeauty,12,7199729023759535365|7193386088466074886|7203768056022109445|7199729023759535365|7199689632555076869|7215998829282233606|7248206218701933851|7257167527783058714|7269348048055127328|7283538608869412129|7305795844173827360|7199729023759535365,green-washing
green washing,7,green,11,7081318741795015942|7078673326591249669|7095254987554524421|7111003364841786630|7107653089796066565|7141754328666164486|7226041810743741723|7238846343219825947|7257156262490606875|7291291084137696544|7215362354979015941,green-washing
green washing,7,greenwashingalert,10,7079694851050179845|7146474816915164422|7210685223338528006|7261872819561123099|7254468055089073434|7271632547971435808|7270799227582696737|7269348048055127328|7292806366660496672|7313591829834796321,green-washing
green washing,7,zerowaste,4,7089354497348144389|7095254987554524421|7112489141258046726|7117981969417309446,green-washing
green washing,7,stopgreenwashing,3,7112489141258046726|7265301360579562785|7293133144193092896,green-washing
green washing,7,greenwash,4,7111003364841786630|7175827566836649221|7194516666556960005|7269348048055127328,green-washing
green washing,7,thisgreen,3,7200760352475303174|7257167527783058714|7265301360579562785,green-washing
green washing,8,maquillage,5,7199729023759535365|7062094778179063046|7141754328666164486|7199729023759535365|7199729023759535365,green-washing
green washing,8,cosmetique,8,7056099101993389317|7079694851050179845|7112489141258046726|7136184892894858502|7203066797673696518|7265416197355621664|7294105959922699552|7310965291461119264,green-washing
green washing,8,cosmetiquebio,8,7056099101993389317|7074279190463286534|7166900378976505094|7203066797673696518|7211567537065184517|7250189880213474587|7247184304671935770|7306941824478874913,green-washing
green washing,8,cleanbeauty,16,7078673326591249669|7087857431623011589|7136184892894858502|7193386088466074886|7203768056022109445|7199689632555076869|7215998829282233606|7210708169780186373|7209341217010715909|7260880390649302298|7273532084545735968|7266750286155238689|7265301360579562785|7294105959922699552|7306945564946582816|7305795844173827360,green-washing
green washing,8,cosmetiquenaturelle,9,7087857431623011589|7112489141258046726|7166900378976505094|7203066797673696518|7248197142802648346|7269348048055127328|7306941824478874913|7305795844173827360|7310965291461119264,green-washing
green washing,8,cosmetiquesnaturels,5,7100951978498460934|7210708169780186373|7209923454865345797|7221621094065736987|7231535487742119194,green-washing
green washing,8,slowcosmetique,4,7100951978498460934|7250189880213474587|7247184304671935770|7260014671577550106,green-washing
green washing,8,cosmetiquenaturel,11,7145716542725049605|7166900378976505094|7210708169780186373|7254468055089073434|7269348048055127328|7277978581249101088|7277223224159636769|7294105959922699552|7306941824478874913|7305795844173827360|7310965291461119264,green-washing
green washing,8,cosmetics,3,7141754328666164486|7204372819797429510|7202328848455814405,green-washing
green washing,8,estheticienne,4,7166900378976505094|7212328386625015045|7209341217010715909|7250179686720933146,green-washing
green washing,8,produitsdebeauté,5,7193386088466074886|7205183548175813893|7203768056022109445|7199689632555076869|7215998829282233606,green-washing
green washing,8,incibeauty,5,7193386088466074886|7203768056022109445|7199689632555076869|7215998829282233606|7305795844173827360,green-washing
green washing,8,skincare,3,7212328386625015045|7209341217010715909|7250179686720933146,green-washing
green washing,8,cosmetiques,3,7211567537065184517|7256066164558695707|7294105959922699552,green-washing
green washing,8,conseilscosmetique,3,7278729242500779296|7277978581249101088|7277223224159636769,green-washing
green washing,9,beautenaturelle,4,7078673326591249669|7257167527783058714|7306941824478874913|7306234862694944032,green-washing
green washing,9,naturel,7,7082492340455083270|7134428333541969157|7142910866877369606|7160345612922277126|7168538388973325574|7277223224159636769|7306234862694944032,green-washing
green washing,9,produitsnaturels,4,7082492340455083270|7145716542725049605|7205183548175813893|7249782747315686683,green-washing
green washing,9,produitnaturel,8,7134428333541969157|7156616272799665414|7168538388973325574|7179941267206360326|7193386088466074886|7203768056022109445|7199689632555076869|7215998829282233606,green-washing
green washing,9,nucleaire,4,7176946067680939269|7176527116744363269|7194391191188720902|7193805162148842758,green-washing
green washing,9,cheveuxnaturels,3,7204169279418191110|7203066797673696518|7257167527783058714,green-washing
green washing,9,ingredientsmatter,3,7260014671577550106|7271632547971435808|7266750286155238689,green-washing
green washing,10,planete,6,7267164298537995553|7077559640602512645|7260555613506112794|7257449326232767771|7267164298537995553|7267164298537995553,green-washing
green washing,10,opeq,3,7267164298537995553|7267164298537995553|7267164298537995553,green-washing
green washing,10,pourtoi,60,7049835019551984902|7048955811544009990|7062748682965339398|7062249033447804165|7077206112428117253|7075395599838760197|7071244444665711878|7091307974961925382|7082492340455083270|7082315138128219398|7093186329885920518|7113579796919061765|7112431040278351110|7107353645166955782|7126210727815236870|7125839382543650054|7125468300665982214|7125097193320582405|7124220163712503046|7123206447520894213|7118102665380367621|7133109582485818629|7132438071999581445|7130883736068984070|7130184406601403653|7127712409405492485|7149226028127325446|7145535669971062021|7141754328666164486|7141315641990040837|7160345612922277126|7158435394382515461|7158374139001048326|7156912967055904005|7156283965857467654|7156168993106169093|7171107441906584838|7168527530037759238|7182994919902940422|7176586562254163205|7175957179889945862|7204169279418191110|7202547286340144390|7215224740468755717|7211437239509716230|7210685223338528006|7225690876482161947|7221964338825923845|7216972044372544774|7235618296500849946|7235355879548275995|7231914226435083546|7250496409261149466|7250036857126309147|7257167527783058714|7256829575420824859|7278765189510532384|7294105959922699552|7304013341515713824|7309883402734357793,green-washing
green washing,10,paris,9,7111057469253700869|7107653089796066565|7106957048050470149|7236637899142286619|7233117750393064730|7254596002982677787|7278684077216058657|7315338252267851040|7309217441257688353,green-washing
green washing,10,psoriasis,4,7193386088466074886|7203768056022109445|7199689632555076869|7215998829282233606,green-washing
green washing,10,peausensible,4,7193386088466074886|7203768056022109445|7199689632555076869|7215998829282233606,green-washing
green washing,10,pourtapage,5,7215224740468755717|7210685223338528006|7250496409261149466|7250036857126309147|7256829575420824859,green-washing
green washing,11,dgccrf,4,7249830069965835546|7249830069965835546|7278041568852970784|7249830069965835546,green-washing
green washing,11,acteurdechangement,3,7267164298537995553|7267164298537995553|7267164298537995553,green-washing
green washing,11,declicclimatique,4,7067911185915497733|7067514595941960966|7067226995096177925|7307240313146346785,green-washing
green washing,11,zerodechet,11,7066549493444906246|7077206112428117253|7095254987554524421|7193594692360064262|7231055001907383579|7248902902469643546|7271125382533778720|7292057928272547105|7307347184951774496|7306234862694944032|7317279009740492065,green-washing
green washing,11,decryptage,5,7106898112345623814|7131016359818874118|7145535669971062021|7283538608869412129|7305795844173827360,green-washing
green washing,11,dropshipping,5,7271125382533778720|7283953931598794017|7278396659929976096|7278362115952348449|7278041568852970784,green-washing
green washing,11,demaquillagealeau,3,7271125382533778720|7278396659929976096|7278362115952348449,green-washing
green washing,11,marketingdelapeur,3,7278729242500779296|7277978581249101088|7277223224159636769,green-washing
green washing,11,influvoleurs,3,7278396659929976096|7278362115952348449|7278041568852970784,green-washing
green washing,12,france,5,7055592898275970310|7183375386045058331|7216972044372544774|7233117750393064730|7260555613506112794,green-washing
green washing,12,madeinfrance,16,7055592898275970310|7073515132915027206|7126545770978807045|7135056238722796806|7149226028127325446|7141754328666164486|7158467032105766150|7169270240784731397|7202708894500621573|7222747113921252634|7221861996432477446|7221621094065736987|7216972044372544774|7278396659929976096|7293133144193092896|7303231879459704097,green-washing
green washing,12,frenchwashing,5,7055592898275970310|7158467032105766150|7158416080262778118|7202708894500621573|7303231879459704097,green-washing
green washing,12,fypシ,8,7049835019551984902|7048955811544009990|7091307974961925382|7106834326158937350|7122505097141095685|7141315641990040837|7221964338825923845|7220733926539644166,green-washing
green washing,12,fyp,36,7067911185915497733|7062748682965339398|7080218403935423749|7113579796919061765|7112431040278351110|7118484245043006725|7118102665380367621|7118029906784668933|7134782617127308549|7133109582485818629|7132529368684956933|7130883736068984070|7127712409405492485|7148046351161363718|7145535669971062021|7158374139001048326|7156912967055904005|7182994919902940422|7194004616869203205|7225690876482161947|7221964338825923845|7235355879548275995|7250496409261149466|7250036857126309147|7260038735276952858|7257167527783058714|7256829575420824859|7265301360579562785|7304237494801894689|7303798017205816609|7303586011982892320|7302413519301987616|7315338252267851040|7310711911102860577|7310535313800105248|7215362354979015941,green-washing
green washing,12,foutagedegueule,3,7062369741431737606|7146578809028873477|7210075251584158981,green-washing
green washing,12,entreprisefrancaise,3,7079694851050179845|7112489141258046726|7250421960025459995,green-washing
green washing,12,fabriqueenfrance,4,7158467032105766150|7202708894500621573|7271125382533778720|7303231879459704097,green-washing
green washing,12,fabricationfrancaise,3,7158467032105766150|7202708894500621573|7283953931598794017,green-washing
green washing,12,friperie,3,7157043667352440069|7278684077216058657|7305785367897197857,green-washing
green washing,12,funethic,5,7250189880213474587|7247184304671935770|7260880390649302298|7273532084545735968|7306945564946582816,green-washing
green washing,12,yvesrocherfrance,3,7249782747315686683|7256066164558695707|7254468055089073434,green-washing
green washing,12,freeurmind,4,7304237494801894689|7303798017205816609|7303586011982892320|7302413519301987616,green-washing
green washing,13,lofi,4,7304237494801894689|7303798017205816609|7303586011982892320|7302413519301987616,green-washing
green washing,13,lofihiphop,4,7304237494801894689|7303798017205816609|7303586011982892320|7302413519301987616,green-washing
green washing,13,lofibeat,4,7304237494801894689|7303798017205816609|7303586011982892320|7302413519301987616,green-washing
green washing,13,lofichill,4,7304237494801894689|7303798017205816609|7303586011982892320|7302413519301987616,green-washing
green washing,13,lofivibes,4,7304237494801894689|7303798017205816609|7303586011982892320|7302413519301987616,green-washing
green washing,13,lofiplaylist,4,7304237494801894689|7303798017205816609|7303586011982892320|7302413519301987616,green-washing
green washing,13,lofiplaylistcurator,4,7304237494801894689|7303798017205816609|7303586011982892320|7302413519301987616,green-washing
green washing,14,yvesrocher,7,7199729023759535365|7136184892894858502|7199729023759535365|7249782747315686683|7256066164558695707|7254468055089073434|7199729023759535365,green-washing
green washing,14,actualités,4,7249830069965835546|7194497403272350982|7249830069965835546|7249830069965835546,green-washing
green washing,14,infovérité,3,7267164298537995553|7267164298537995553|7267164298537995553,green-washing
green washing,14,rechauffementclimatique,7,7057826486182628614|7183375386045058331|7199615989946862853|7250421960025459995|7260555613506112794|7272254381964168481|7307240313146346785,green-washing
green washing,14,arnaque,10,7082492340455083270|7135056238722796806|7168527530037759238|7205206388421823749|7202708894500621573|7247588642464468251|7271125382533778720|7284640362885303585|7303231879459704097|7310965291461119264,green-washing
green washing,14,consommerautrement,5,7145716542725049605|7158467032105766150|7214131110941297926|7221621094065736987|7284318743180725537,green-washing
green washing,14,analysecomposition,4,7193386088466074886|7203768056022109445|7199689632555076869|7215998829282233606,green-washing
green washing,14,aaronapp,3,7237167273566276891|7262101539941027104|7255246678595341594,green-washing
green washing,15,mensonge,6,7067226995096177925|7124220163712503046|7145897221492395269|7179941267206360326|7290533515639131424|7290484409554324769,green-washing
green washing,15,modeethique,6,7076838891143056646|7112431040278351110|7137359473026305286|7146474816915164422|7145546410648227077|7213778929927113989,green-washing
green washing,15,macron,6,7089413917658696965|7100850774216871174|7130184406601403653|7202336979239849222|7247588642464468251|7262101539941027104,green-washing
green washing,15,consommermieux,8,7087857431623011589|7136184892894858502|7145716542725049605|7210726233737366790|7248902902469643546|7265349034783640865|7284318743180725537|7292057928272547105,green-washing
green washing,15,melenchon,3,7100850774216871174|7194391191188720902|7202336979239849222,green-washing
green washing,15,moderesponsable,5,7137359473026305286|7166685344014896390|7179676193266928901|7249407698112974106|7284318743180725537,green-washing
green washing,15,macdonalds,3,7143368541784395013|7211437239509716230|7237902914046414107,green-washing
green washing,15,marqueethique,3,7166900378976505094|7202708894500621573|7303231879459704097,green-washing
green washing,16,transparence,4,7267164298537995553|7267164298537995553|7284318743180725537|7267164298537995553,green-washing
green washing,16,tesla,5,7058208321228000518|7058202948182002949|7067514595941960966|7060048888153050374|7307240313146346785,green-washing
green washing,16,foryou,28,7049835019551984902|7048955811544009990|7062748682965339398|7113579796919061765|7112431040278351110|7111057469253700869|7107353645166955782|7123206447520894213|7118029906784668933|7117981969417309446|7133109582485818629|7132529368684956933|7145535669971062021|7141315641990040837|7160345612922277126|7158374139001048326|7156283965857467654|7194004616869203205|7210685223338528006|7220733926539644166|7249036487956745499|7257167527783058714|7265301360579562785|7278765189510532384|7286895291796606240|7305785367897197857|7315338252267851040|7309883402734357793,green-washing
green washing,16,viral,7,7048955811544009990|7118029906784668933|7225690876482161947|7221964338825923845|7311480232303775008|7310711911102860577|7215362354979015941,green-washing
green washing,16,hm,6,7048659178843311366|7080773713628548358|7210685223338528006|7233117750393064730|7250090240805801242|7305785367897197857,green-washing
green washing,16,humour,19,7062094778179063046|7081318741795015942|7083902521172888837|7132529368684956933|7130184406601403653|7158374139001048326|7156912967055904005|7156579097748000006|7168053509697342726|7166900378976505094|7176160874506374405|7214131110941297926|7226041810743741723|7235618296500849946|7247533473106283802|7279603190075510048|7278684077216058657|7304013341515713824|7303157153332759841,green-washing
green washing,16,foryoupage,6,7091307974961925382|7182994919902940422|7220733926539644166|7265301360579562785|7278765189510532384|7286895291796606240,green-washing
green washing,16,streetwear,4,7091283727216577798|7091275370388933894|7091227537837264133|7091216357877927174,green-washing
green washing,16,newbrand,4,7091283727216577798|7091275370388933894|7091227537837264133|7091216357877927174,green-washing
green washing,16,vegan,12,7082315138128219398|7133179201926024454|7141754328666164486|7183375386045058331|7176004506121964806|7265301360579562785|7290889943621192992|7290651769640652064|7290554473670266144|7290533515639131424|7290484409554324769|7306945564946582816,green-washing
green washing,16,secondhand,3,7103230931690933509|7305785367897197857|7303660680803077408,green-washing
green washing,16,traction,3,7095254987554524421|7231055001907383579|7317279009740492065,green-washing
green washing,16,tryo,3,7106834326158937350|7130275974335171845|7220733926539644166,green-washing
green washing,16,crueltyfree,5,7141754328666164486|7260880390649302298|7273532084545735968|7265301360579562785|7306945564946582816,green-washing
green washing,16,photography,3,7183375386045058331|7216972044372544774|7310711911102860577,green-washing
green washing,16,jancovici,5,7176527116744363269|7176521410360118533|7174903553604062470|7194391191188720902|7211882248201702661,green-washing
green washing,16,yuka,7,7193386088466074886|7203768056022109445|7199689632555076869|7215998829282233606|7209341217010715909|7278729242500779296|7277978581249101088,green-washing
green washing,16,foryourpage,5,7215224740468755717|7304237494801894689|7303798017205816609|7303586011982892320|7302413519301987616,green-washing
green washing,16,chillmusic,4,7304237494801894689|7303798017205816609|7303586011982892320|7302413519301987616,green-washing
green washing,17,quebec,3,7267164298537995553|7267164298537995553|7267164298537995553,green-washing
green washing,17,co2,6,7057826486182628614|7100906078417849606|7128975412771802374|7176946067680939269|7176521410360118533|7307240313146346785,green-washing
green washing,17,carbone,3,7057826486182628614|7226023944405503259|7267472801030851873,green-washing
green washing,17,cuirvegan,7,7082315138128219398|7176004506121964806|7290889943621192992|7290651769640652064|7290554473670266144|7290533515639131424|7290484409554324769,green-washing
green washing,17,consommacteur,3,7158467032105766150|7248902902469643546|7292057928272547105,green-washing
green washing,17,capcut,3,7203066797673696518|7198963948773756165|7283953931598794017,green-washing
green washing,17,madeinchina,3,7219312544324799770|7283953931598794017|7278396659929976096,green-washing
green washing,17,festivaldecannes,3,7238846343219825947|7237167273566276891|7235618296500849946,green-washing
green washing,18,beauteverte,4,7199729023759535365|7205183548175813893|7199729023759535365|7199729023759535365,green-washing
green washing,18,banque,4,7156188935796919557|7175194226957831430|7278765189510532384|7293460263871712545,green-washing
green washing,18,batterie,5,7202336979239849222|7199615989946862853|7307240313146346785|7310544570666716449|7310535313800105248,green-washing
green washing,19,podcast,9,7199729023759535365|7166900378976505094|7199729023759535365|7210726233737366790|7221621094065736987|7248206218701933851|7293460263871712545|7199729023759535365|7215362354979015941,green-washing
green washing,19,environnement,28,7249830069965835546|7267164298537995553|7062249033447804165|7077559640602512645|7089354497348144389|7094592065937394949|7125815143996394757|7124220163712503046|7159240169869053190|7175957179889945862|7205101853405646086|7199715468976966918|7221861996432477446|7221621094065736987|7219278262806039835|7237902914046414107|7233117750393064730|7250543701661994267|7250421960025459995|7249830069965835546|7257449326232767771|7272254381964168481|7267164298537995553|7291783479392488737|7286515460831464736|7318676742565104929|7249830069965835546|7267164298537995553,green-washing
green washing,19,earth,4,7267164298537995553|7226041810743741723|7267164298537995553|7267164298537995553,green-washing
green washing,19,2022,3,7058208321228000518|7058202948182002949|7060048888153050374,green-washing
green washing,19,bio,10,7056099101993389317|7112489141258046726|7126063922376903942|7134428333541969157|7146578809028873477|7141754328666164486|7158435394382515461|7202328848455814405|7260880390649302298|7265301360579562785,green-washing
green washing,19,shopping,3,7062369741431737606|7080773713628548358|7303660680803077408,green-washing
green washing,19,nature,6,7062249033447804165|7083153583528496389|7134782617127308549|7194516666556960005|7205101853405646086|7255979357586443547,green-washing
green washing,19,voiture,5,7062249033447804165|7100906078417849606|7123206447520894213|7202336979239849222|7199615989946862853,green-washing
green washing,19,washing,4,7081318741795015942|7095254987554524421|7257156262490606875|7291291084137696544,green-washing
green washing,19,mode,18,7080773713628548358|7077132669452160262|7076722638642613510|7091275370388933894|7091227537837264133|7091216357877927174|7082315138128219398|7106898112345623814|7137359473026305286|7148046351161363718|7146474816915164422|7145546410648227077|7141315641990040837|7156920980659637510|7156912967055904005|7219039802463653126|7233117750393064730|7278684077216058657,green-washing
green washing,19,share,3,7091283727216577798|7091275370388933894|7091227537837264133,green-washing
green washing,19,new,3,7091283727216577798|7091275370388933894|7091227537837264133,green-washing
green washing,19,environment,4,7089354497348144389|7194516666556960005|7219039802463653126|7247533473106283802,green-washing
green washing,19,chien,3,7083902521172888837|7235355879548275995|7306945564946582816,green-washing
green washing,19,sport,4,7095254987554524421|7156912967055904005|7231055001907383579|7254596002982677787,green-washing
green washing,19,fashion,9,7093186329885920518|7106898112345623814|7122505097141095685|7137359473026305286|7133521447074401542|7215224740468755717|7212387161935547654|7278684077216058657|7303660680803077408,green-washing
green washing,19,trend,5,7112431040278351110|7111057469253700869|7119749504877726982|7215224740468755717|7305785367897197857,green-washing
green washing,19,love,3,7111057469253700869|7216972044372544774|7310711911102860577,green-washing
green washing,19,total,4,7108436514190789893|7194518366785162501|7255979357586443547|7283428073574288673,green-washing
green washing,19,attention,3,7124220163712503046|7209923454865345797|7271125382533778720,green-washing
green washing,19,information,3,7124220163712503046|7133179201926024454|7194497403272350982,green-washing
green washing,19,climat,19,7124220163712503046|7123132102685641990|7146193238284586246|7166545453331369222|7174903553604062470|7194518366785162501|7194497403272350982|7193998539549183237|7192920659217927429|7205101853405646086|7226416970336341275|7235618296500849946|7247588642464468251|7260555613506112794|7270406526618193185|7278765189510532384|7278586005349879073|7286895291796606240|7315338252267851040,green-washing
green washing,19,communication,8,7136184892894858502|7169612106701065478|7167059746896301318|7194004616869203205|7213778929927113989|7254596002982677787|7286515460831464736|7310544570666716449,green-washing
green washing,19,science,3,7145897221492395269|7194518366785162501|7225690876482161947,green-washing
green washing,19,vintage,3,7157043667352440069|7247533473106283802|7278684077216058657,green-washing
green washing,19,lifestyle,3,7183375386045058331|7216972044372544774|7305819445417544993,green-washing
green washing,19,politique,4,7183375386045058331|7221619752609811717|7286895291796606240|7303511496049315104,green-washing
green washing,19,composition,7,7193386088466074886|7203768056022109445|7199689632555076869|7215998829282233606|7209923454865345797|7305795844173827360|7310965291461119264,green-washing
green washing,19,clothes,3,7210075251584158981|7278684077216058657|7303660680803077408,green-washing
green washing,19,ingredients,3,7278729242500779296|7277978581249101088|7277223224159636769,green-washing
green washing,19,cuir,3,7290554473670266144|7290533515639131424|7290484409554324769,green-washing
green washing,19,music,4,7304237494801894689|7303798017205816609|7303586011982892320|7302413519301987616,green-washing
green washing,19,ambient,4,7304237494801894689|7303798017205816609|7303586011982892320|7302413519301987616,green-washing
urban farming,0,zerodechet,16,7194827213710183685|7239233944745479450|7237508811475471643|7236805783319547163|7236411693516016923|7246341716150619419|7244441491123277082|7242585801534623003|7241467933954821403|7257211263170759962|7194827213710183685|7239233944745479450|7237508811475471643|7236805783319547163|7236411693516016923|7257211263170759962,urban-farming
urban farming,0,famillepresquezerodechet,6,7239233944745479450|7246341716150619419|7244441491123277082|7242585801534623003|7241467933954821403|7239233944745479450,urban-farming
urban farming,0,famillezerodechet,8,7239233944745479450|7246341716150619419|7244441491123277082|7242585801534623003|7241467933954821403|7257211263170759962|7239233944745479450|7257211263170759962,urban-farming
urban farming,0,objectifzerodechet,8,7239233944745479450|7246341716150619419|7244441491123277082|7242585801534623003|7241467933954821403|7257211263170759962|7239233944745479450|7257211263170759962,urban-farming
urban farming,0,zerodechetfacile,6,7239233944745479450|7246341716150619419|7244441491123277082|7242585801534623003|7241467933954821403|7239233944745479450,urban-farming
urban farming,0,presquezerodechet,6,7239233944745479450|7246341716150619419|7244441491123277082|7242585801534623003|7241467933954821403|7239233944745479450,urban-farming
urban farming,0,coachzerodechet,6,7239233944745479450|7246341716150619419|7244441491123277082|7242585801534623003|7241467933954821403|7239233944745479450,urban-farming
urban farming,0,potagerzerodechet,6,7239233944745479450|7246341716150619419|7244441491123277082|7242585801534623003|7241467933954821403|7239233944745479450,urban-farming
urban farming,0,devenirzerodechet,6,7239233944745479450|7246341716150619419|7244441491123277082|7242585801534623003|7241467933954821403|7239233944745479450,urban-farming
urban farming,0,jardinzérodéchet,6,7239233944745479450|7246341716150619419|7244441491123277082|7242585801534623003|7241467933954821403|7239233944745479450,urban-farming
urban farming,0,zeropesticides,7,7263525578064612641|7295713904087321889|7303117016422960416|7318837663086267681|7295713904087321889|7303117016422960416|7318837663086267681,urban-farming
urban farming,0,zeropesticide,4,7295713904087321889|7303117016422960416|7295713904087321889|7303117016422960416,urban-farming
urban farming,1,agriculture,147,7068999503700823302|7158578291161484549|7158353481450130694|7171817177928961285|7174534252099325189|7201786156533533958|7227603447443361051|7227162568115096858|7227055629897108762|7226367646382476571|7220068050924555525|7218608505710808346|7228640083367251227|7257211263170759962|7254620170604334362|7254560813988531483|7253449514336390426|7252731843055832347|7271311246987676960|7268227451229179169|7267594352677915936|7267210349105925408|7263525578064612641|7282878013325266208|7281334992888778016|7279099183498317088|7277603703970909472|7277239137906724128|7295715195672907041|7295713904087321889|7293943819718937889|7291235297126272288|7288032086680685856|7287567048236993824|7303959759214955808|7303593755242663201|7303117016422960416|7299924214046313760|7299509149551906080|7318837663086267681|7313686524103494944|7068999503700823302|7083428888453352706|7102975559520505093|7096997927184338181|7095918868962561286|7095914627426536710|7095910107296402694|7119250969795366149|7158578291161484549|7158353481450130694|7171817177928961285|7169142123713907973|7163004741293804806|7162990598918671622|7183424787966971141|7183305915326647557|7182888357674929414|7182863360294145286|7182486476255399173|7182248373318192389|7182212034216463621|7177746442780462363|7174534252099325189|7174159861226294534|7194872241035709701|7192218765843762438|7191938588349582597|7190666728169278725|7188454975381441798|7188288656975645958|7188270114737835270|7188126801812606214|7188095407925267718|7187923337346125061|7187830513808248069|7187545445462461702|7187447424665881862|7187328425382743302|7187171389659499782|7204794637112970502|7201786156533533958|7199760928248810758|7195597934694501637|7227854977635487002|7227603447443361051|7227162568115096858|7227055629897108762|7226367646382476571|7224468645856955654|7221210242745437446|7221157059755101445|7236976956116339974|7230045845452786990|7250551477150764293|7249035004016217350|7249034078056500486|7248682970511379717|7248565007103872261|7247608876890098970|7260529127273385222|7260233450546859270|7260160481367985414|7259779567630437638|7257434858388081926|7257211263170759962|7255370881508052230|7273188519521111328|7272612841323105569|7272073430655126790|7271311246987676960|7270839766789246213|7270611613932227845|7269488244213992710|7268357753427479814|7268232442173984005|7268227451229179169|7284716685162974469|7284246870321319200|7283591689422359813|7282878013325266208|7281704568566697221|7281607605288553733|7281603133678177542|7281334992888778016|7280202711155445025|7280126027425254662|7295715195672907041|7295713904087321889|7293943819718937889|7293608972114758918|7292060311069199621|7291235297126272288|7289542899719621893|7289024652087790853|7303959759214955808|7303911764792577285|7303593755242663201|7303117016422960416|7300067725706104069|7299924214046313760|7299509149551906080|7299023143132335365|7298883622659017990|7318837663086267681|7313745512346209541|7313686524103494944,urban-farming
