image_id,cluster,link,host,title,clusterLabel
1313817688,fishes,https://segpag.com.br/micro-plastic-in-fish-k.html,segpag.com.br,Rīt daudzsološs Noņemiet micro plastic in fish filozofija Zīmols Krogs,Fishes
1313817688,fishes,https://www.metalfiber.com.pe/micro-plastic-in-fish-k.html,www.metalfiber.com.pe,Zelené fazole Odhalit balón micro plastic in fish Závislý Předměstí ...,Fishes
1313817688,fishes,https://customcompounding.com.au/how-green-is-your-moisturiser/,customcompounding.com.au,How Green is Your Moisturiser? - NCC,Fishes
1166079178,fishes,https://opa-manni.de/,opa-manni.de,Opa Manni: Home,Fishes
1125896553,waste_land,https://www.umweltbundesamt.de/en/press/pressinformation/plastics-in-the-environment-transport-building,www.umweltbundesamt.de,"Plastics in the environment: Transport, building sectors and ...",Waste land
1125896553,waste_land,https://twitter.com/CIRFS_EU,twitter.com,CIRFS (@CIRFS_EU) / X,Waste land
1125896553,waste_land,https://depositphotos.com/photos/microplastic.html,depositphotos.com,Microplastic Stock Photos - Depositphotos,Waste land
1125896553,waste_land,https://depositphotos.com/photo/pollution-plastic-rendering-242704488.html,depositphotos.com,Pollution Plastic Rendering Stock Photo by ©Crevis 242704488,Waste land
1125896553,waste_land,https://www.umweltbundesamt.de/presse/pressemitteilungen/kunststoffe-in-der-umwelt-verkehr-bau,www.umweltbundesamt.de,"Kunststoffe in der Umwelt: Verkehr, Bau und Landwirtschaft größte ...",Waste land
1125896553,waste_land,https://depositphotos.com/ua/photos/microplastic.html,depositphotos.com,Стокові фотографії за запитом Microplastic - Depositphotos,Waste land
1125896553,waste_land,https://www.ohga.it/microplastiche-addosso-una-maglietta-sintetica-ogni-500-finisce-nellambiente/,www.ohga.it,Microplastiche addosso: una maglietta sintetica ogni 500 finisce nell ...,Waste land
1386894158,waste_land,https://asrc.gc.cuny.edu/headlines/2023/06/the-second-life-of-plastics/,asrc.gc.cuny.edu,The Second Life of Plastics - The Advanced Science Research Center,Waste land
1084693258,disposable_food,https://www.eunews.it/en/plastica-monouso-bando-dal-2021-via-posate-si-riciclo-bottiglie1-2/,www.eunews.it,plastica-monouso-bando-dal-2021-via-posate-si-riciclo-bottiglie1,Disposable food
1084693258,disposable_food,https://www173.rtaf.mi.th/?a=environment-positive-india-bans-single-use-plastic-the-stories-ff-kQR1W1hl,www173.rtaf.mi.th,"Environment Positive- India Bans Single-use Plastic The, 51% OFF",Disposable food
1084693258,disposable_food,https://www.linkedin.com/posts/kimber-mfg-inc._saluting-our-nations-heroes-and-those-who-activity-7129063472528543744-tJJv,www.linkedin.com,"Kimber Mfg., Inc. on LinkedIn: Saluting our nation's heroes and ...",Disposable food
1084693258,disposable_food,https://twitter.com/LAPPL/status/1613223162530959381?lang=en,twitter.com,"Los Angeles Police Protective League on X: ""We will display it ...",Disposable food
1084693258,disposable_food,https://www.ems1.com/video,www.ems1.com,EMS Videos - EMS1,Disposable food
1084693258,disposable_food,https://www.amazon.co.uk/Just-Time-America-Production-Strategy/dp/096219820X,www.amazon.co.uk,Just-In-Time for America: A Common Sense Production Strategy,Disposable food
1084693258,disposable_food,https://www.axios.com/local/detroit/2022/07/27/trump-endorsement-looms-over-foggy-gubernatorial-primary,www.axios.com,Trump endorsement looms over foggy gubernatorial primary - Axios,Disposable food
1226281053,disposable_food,https://www.cityofirvine.org/environmental-programs/single-use-plastics-ban,www.cityofirvine.org,Single-Use Plastics Ban | City of Irvine,Disposable food
1226281053,disposable_food,https://www.epa.nsw.gov.au/your-environment/plastics/exemptions,www.epa.nsw.gov.au,Plastics ban exemptions guidance - NSW EPA,Disposable food
1226281053,disposable_food,https://www.linkedin.com/pulse/how-do-single-use-plastic-bans-impact-your-business-facility-sharpe,www.linkedin.com,How do single-use plastic bans impact your business' facility supplies?,Disposable food
1226281053,disposable_food,https://www.countytimes.co.uk/news/23879044.single-use-plastic-ban-wales---need-know/,www.countytimes.co.uk,Single-use plastic ban in Wales - all you need to know - County Times,Disposable food
1193842698,disposable_food,https://coogeebeach.crowneplaza.com/cared-for-by-coogee/,coogeebeach.crowneplaza.com,Our Sustainability Journey IHG - Crowne Plaza Coogee Beach,Disposable food
1193842698,disposable_food,https://www.kaspioy.com/,www.kaspioy.com,Kaspioy – Fast Food & Restaurant Packaging Production,Disposable food
