query,querySlug,cluster,clusterLabel,text,videosNumber,ids
air purifier,air-purifier,clean-air,Clean air,airpurifier,166,7076085955270135045|7126577243375127814|7126546108125383941|7126259412079086854|7123547970389216518|7135801232949513478|7163950720297733382|7173038557102214405|7216766154285567237|7210100562627529989|7220399257637948678|7244977290243738906|7275018809172380961|7056227377692560645|7055324062469344518|7054192442177867013|7050005739217227014|7063061783619079429|7061134467338931462|7059550594175978758|7080440230444027141|7080203275143875846|7076085955270135045|7073928339169266950|7072427637884357893|7090931651567471878|7099734862977862918|7099393059472887045|7094206297893031174|7106140562079681798|7126577243375127814|7126546108125383941|7126500255620664581|7126259412079086854|7123547970389216518|7121515688551927045|7121241137246948614|7135801232949513478|7135528112120401158|7134670884631088390|7134664740625796357|7149075650861714693|7144038966763801862|7143124654847298822|7140321927209454853|7158389962197486853|7154094414288260357|7151768366074711302|7171234498057620741|7169358034374790406|7163950720297733382|7174456577728974086|7173233338365316358|7173038557102214405|7191615176024640774|7191496969292893446|7191383401541242117|7191096192472796421|7190467582208658693|7189092115115248901|7187915032879959301|7204951256115219717|7204950337969605893|7204949990618205445|7204603995959201050|7204603470463143195|7203390099999018246|7202998085037919494|7201836564375244038|7216766154285567237|7216381034307472646|7214918227820924166|7214916925992865050|7214912998660508955|7210100562627529989|7209484448331500805|7207103883842161926|7227419159003467034|7227238911024631066|7226311329907281178|7222252729215864070|7220892850437852422|7220399257637948678|7219077707009658117|7218199031623781658|7237654977735413019|7235238143325228314|7233708768121408795|7232541098483174682|7231931306567912731|7230480293981850906|7249424405653146906|7249303393934527770|7249042929199631643|7248936450765507867|7248701830866226458|7248528904921681179|7248522884124118299|7248296399350091034|7248142006910766362|7247777972445351195|7247586398503750939|7247508672652266778|7247433592194796827|7247174069248970011|7247119442902142234|7246652098228669723|7246524974423444762|7245953039771651355|7260054101285670170|7259770559192485147|7258642766245219610|7258190053606690075|7257947295084236058|7257911911625297178|7257794794297003291|7257595964200881435|7257439607590030619|7255469278198058266|7254654002346970394|7272853720625450273|7272772885830290720|7272142967727574304|7271226151358516513|7270123353980112161|7269434685321645344|7269047914947759393|7283262555110296864|7282155507136171297|7281940844628757793|7281005091434269984|7280646799180713249|7280165188345679136|7280074676985007392|7295865967232503072|7295739635085479200|7292789361865837857|7291645406000270625|7291327828342230305|7290485405495987488|7290482609455484193|7290212637546237216|7290196154841697569|7288683521445760289|7288341140040961312|7288340437117553953|7307053209665735969|7306588600697736481|7300311568695299361|7298655472431664417|7297903078177656097|7318740783509671201|7317290832850210081|7316075132982709536|7315939090858331424|7314311591267224865|7076085955270135045|7126577243375127814|7126546108125383941|7126259412079086854|7123547970389216518|7135801232949513478|7134081299756764421|7163950720297733382|7173038557102214405|7216766154285567237
air purifier,air-purifier,clean-air,Clean air,purification,50,7071219603988401414|7070483253190249734|7070476620787764485|7070455801441160454|7070439934095527173|7126546108125383941|7163950720297733382|7173038557102214405|7210100562627529989|7227534196162465051|7223795628093066522|7223041991926484230|7259753997756648730|7272262413800590624|7268542634279456033|7283751731610029345|7283376584277445921|7282636765343583520|7277256983785393440|7306390443657366816|7317953858687290657|7315324560797207841|7071217604643392773|7126546108125383941|7144038966763801862|7163950720297733382|7173038557102214405|7210100562627529989|7227419159003467034|7071219603988401414|7070483253190249734|7070476620787764485|7070455801441160454|7070439934095527173|7126546108125383941|7163950720297733382|7173038557102214405|7195974265538104581|7227534196162465051|7223795628093066522|7223041991926484230|7259753997756648730|7272262413800590624|7268542634279456033|7283751731610029345|7283376584277445921|7282636765343583520|7306390443657366816|7317953858687290657|7315324560797207841
air purifier,air-purifier,clean-air,Clean air,purifier,17,7071219603988401414|7121066182110694661|7203357337350900998|7259753997756648730|7055324062469344518|7054192442177867013|7134670884631088390|7129581001273019654|7183801904097414406|7216782577330425094|7237361470122560795|7255469278198058266|7071219603988401414|7121066182110694661|7203357337350900998|7259753997756648730|7295747962095832325
air purifier,air-purifier,clean-air,Clean air,ventilateur,5,7099117911452683526|7271171653508320544|7099117911452683526|7271171653508320544|7295747962095832325
air purifier,air-purifier,clean-air,Clean air,airpur,33,7126259412079086854|7123547970389216518|7134673319332236550|7213643302363532550|7210100562627529989|7227534196162465051|7223795628093066522|7223041991926484230|7236483635556224282|7268542634279456033|7314747635884199201|7080203275143875846|7126259412079086854|7123547970389216518|7121241137246948614|7191096192472796421|7210100562627529989|7227419159003467034|7269047914947759393|7291327828342230305|7297903078177656097|7103592274361142534|7100951895728000261|7126259412079086854|7123547970389216518|7134673319332236550|7213643302363532550|7227534196162465051|7223795628093066522|7223041991926484230|7236483635556224282|7268542634279456033|7314747635884199201
air purifier,air-purifier,clean-air,Clean air,airpollution,7,7121066182110694661|7257644092757151002|7268542634279456033|7209484448331500805|7121066182110694661|7257644092757151002|7268542634279456033
air purifier,air-purifier,clean-air,Clean air,respiration,11,7121064586836479237|7173038557102214405|7268542634279456033|7306495916314250529|7121241137246948614|7173038557102214405|7216381034307472646|7121064586836479237|7173038557102214405|7268542634279456033|7306495916314250529
air purifier,air-purifier,clean-air,Clean air,respirer,6,7147034669719080197|7173038557102214405|7173038557102214405|7202998085037919494|7147034669719080197|7173038557102214405
air purifier,air-purifier,clean-air,Clean air,coolingsystem,3,7173038557102214405|7173038557102214405|7173038557102214405
air purifier,air-purifier,clean-air,Clean air,levoitairpurifier,4,7216766154285567237|7216766154285567237|7216766154285567237|7272378959881309473
air purifier,air-purifier,clean-air,Clean air,meilleurpurificateur,5,7227534196162465051|7283755833400233248|7277256983785393440|7227534196162465051|7283755833400233248
air purifier,air-purifier,clean-air,Clean air,airpurification,4,7223795628093066522|7223041991926484230|7223795628093066522|7223041991926484230
air purifier,air-purifier,clean-air,Clean air,aircleaning,4,7223795628093066522|7223041991926484230|7223795628093066522|7223041991926484230
air purifier,air-purifier,clean-air,Clean air,airtraitement,4,7223795628093066522|7223041991926484230|7223795628093066522|7223041991926484230
air purifier,air-purifier,clean-air,Clean air,airpurifierrecommendation,5,7220399257637948678|7220399257637948678|7246524974423444762|7281005091434269984|7280646799180713249
air purifier,air-purifier,clean-air,Clean air,respire,3,7295307507059445025|7272772885830290720|7295307507059445025
air purifier,air-purifier,clean-air,Clean air,airpure,3,7080203275143875846|7189092115115248901|7269434685321645344
air purifier,air-purifier,clean-air,Clean air,respiratoire,4,7204951256115219717|7204950337969605893|7204949990618205445|7207103883842161926
air purifier,air-purifier,clean-air,Clean air,luftreiniger,3,7214918227820924166|7214916925992865050|7214912998660508955
air purifier,air-purifier,clean-air,Clean air,airquality,4,7209484448331500805|7290212637546237216|7306588600697736481|7314311591267224865
air purifier,air-purifier,clean-air,Clean air,airdiffuser,18,7249424405653146906|7249303393934527770|7249042929199631643|7248936450765507867|7248296399350091034|7248142006910766362|7247777972445351195|7247586398503750939|7247508672652266778|7247433592194796827|7247174069248970011|7247119442902142234|7260054101285670170|7258642766245219610|7258190053606690075|7257794794297003291|7257595964200881435|7257439607590030619
air purifier,air-purifier,clean-air,Clean air,airhumidifier,17,7249424405653146906|7249303393934527770|7249042929199631643|7248936450765507867|7248296399350091034|7248142006910766362|7247777972445351195|7247586398503750939|7247508672652266778|7247433592194796827|7247174069248970011|7247119442902142234|7246652098228669723|7258642766245219610|7258190053606690075|7257794794297003291|7257439607590030619
air purifier,air-purifier,clean-air,Clean air,cleanair,5,7255469278198058266|7269047914947759393|7290212637546237216|7290196154841697569|7277924223736204549
air purifier,air-purifier,clean-air,Clean air,ventilation,6,7295739635085479200|7290485405495987488|7290482609455484193|7288683521445760289|7288341140040961312|7095649683577605382
air purifier,air-purifier,clean-air,Clean air,atmosphère,7,7181899706518310150|7181899251969035526|7181562520832871686|7181560671392353541|7181560068561800454|7181559459699887366|7181558834597612805
water purifier,water-purifier,air-purifiers,Air purifiers,purificateur,35,7057407700367428869|7085741293988531462|7153359544805018885|7233123345926016282|7254263716957408539|7270604320624725280|7266526476512546080|7265328582623235360|7280847008988941601|7300601427380981024|7300593571420245281|7318019407039515936|7057407700367428869|7073535948440521989|7085741293988531462|7153359544805018885|7165458356918947078|7165256288488738053|7233123345926016282|7245711132609252614|7259449285593271557|7259447892245499141|7254263716957408539|7270604320624725280|7266526476512546080|7265328582623235360|7280847008988941601|7275135936134991109|7294163017208450310|7288467021396856070|7287515727937015046|7302069217996655877|7300601427380981024|7300593571420245281|7318019407039515936
water purifier,water-purifier,air-purifiers,Air purifiers,filtres,7,7153359544805018885|7153359544805018885|7211208242922310917|7210698108701920518|7210696839195086085|7243809267713576198|7290550257585343776
water purifier,water-purifier,air-purifiers,Air purifiers,purificateurdair,10,7163759701383974150|7201549151543332101|7282142766396624160|7318024948650396961|7318019407039515936|7163759701383974150|7201549151543332101|7282142766396624160|7318024948650396961|7318019407039515936
water purifier,water-purifier,air-purifiers,Air purifiers,pollution,16,7161536710524865797|7209701263854931205|7209688309466008837|7270604320624725280|7292885448752385313|7300601427380981024|7300593571420245281|7161536710524865797|7209701263854931205|7209688309466008837|7270604320624725280|7296167294298852640|7292885448752385313|7300601427380981024|7300593571420245281|7296538290465918241
water purifier,water-purifier,air-purifiers,Air purifiers,pourtoi,18,7172157519710670086|7189623749510024453|7209701263854931205|7209688309466008837|7222734858856975622|7267195043402763553|7282142766396624160|7155120821843905797|7172157519710670086|7189623749510024453|7209701263854931205|7209688309466008837|7222734858856975622|7267195043402763553|7282142766396624160|7274649583395933445|7286556288752848136|7286555113915763976
water purifier,water-purifier,air-purifiers,Air purifiers,purification,8,7209701263854931205|7209688309466008837|7259385942077672731|7292419681015696672|7209701263854931205|7209688309466008837|7259385942077672731|7292419681015696672
water purifier,water-purifier,air-purifiers,Air purifiers,contamination,6,7209701263854931205|7209688309466008837|7209701263854931205|7209688309466008837|7296167294298852640|7296538290465918241
water purifier,water-purifier,air-purifiers,Air purifiers,penurie,4,7209701263854931205|7209688309466008837|7209701263854931205|7209688309466008837
water purifier,water-purifier,air-purifiers,Air purifiers,purifier,9,7259385942077672731|7265096981628865825|7293577731634187552|7160280171738647813|7155170331253083397|7163689398125612293|7183051166039690501|7210698108701920518|7259385942077672731
water purifier,water-purifier,air-purifiers,Air purifiers,pesticides,8,7270120910575734049|7265629239909633313|7299064473090903329|7299021451800087841|7270120910575734049|7265629239909633313|7299064473090903329|7299021451800087841
water purifier,water-purifier,air-purifiers,Air purifiers,microplastics,8,7270120910575734049|7265629239909633313|7299064473090903329|7299021451800087841|7270120910575734049|7265629239909633313|7299064473090903329|7299021451800087841
water purifier,water-purifier,air-purifiers,Air purifiers,microplastique,8,7270120910575734049|7265629239909633313|7299064473090903329|7299021451800087841|7270120910575734049|7265629239909633313|7299064473090903329|7299021451800087841
water purifier,water-purifier,air-purifiers,Air purifiers,proprete,4,7318024948650396961|7318022213922295073|7318024948650396961|7318022213922295073
water purifier,water-purifier,air-purifiers,Air purifiers,purifié,8,7318024948650396961|7318022213922295073|7318020845937429792|7318019407039515936|7318024948650396961|7318022213922295073|7318020845937429792|7318019407039515936
water purifier,water-purifier,air-purifiers,Air purifiers,purificationeau,6,7318024948650396961|7318023116943314209|7318019407039515936|7318024948650396961|7318023116943314209|7318019407039515936
water purifier,water-purifier,air-purifiers,Air purifiers,propre,7,7318022213922295073|7318020845937429792|7318019407039515936|7302069217996655877|7318022213922295073|7318020845937429792|7318019407039515936
