name,label,isSeed,seedRank,linksSeed,publishedAtUnix,publishedAtSQL,channelTitle,channelId,videoCategoryLabel,defaultLanguage,defaultAudioLanguage,viewCount,likeCount,dislikeCount,dislikeLikeRatio,favoriteCount,commentCount,thumb,language
BI1GEzh_cIs,OMS: les aliments cancérogènes à éviter,yes,9,yes,1445934714,2015-10-27 08:10:54,BFMTV,UCXwDLMDV86ldKoFVc_g8P0g,News & Politics,,,1353,20,,,0,3,https://i.ytimg.com/vi/BI1GEzh_cIs/mqdefault.jpg,FR
f4W1NyR7rGg,🧪Les produits chimiques CMR (Cancérogènes  Mutagènes  Reprotoxiques),yes,10,yes,1629014409,2021-08-15 08:08:09,PREVEDIA,UCT_MemWmQ0RdiDIfDhuDgsQ,Education,,en,2210,22,,,0,1,https://i.ytimg.com/vi/f4W1NyR7rGg/mqdefault.jpg,FR
eICie2R1GbI,Edulcorant : l aspartame est  peut-être  cancérogène mais pas question de le retirer de la vente,yes,11,yes,1689362236,2023-07-14 19:07:16,euronews (en français),UCW2QcKZiU8aUGg4yxCIditg,News & Politics,fr,fr,1533,17,,,0,18,https://i.ytimg.com/vi/eICie2R1GbI/mqdefault.jpg,FR
kXFK_nDBAvs,Génétique des tumeurs : anti-oncogènes et proto-oncogènes,yes,12,yes,1606375602,2020-11-26 07:11:42,Le cours de bio,UCCI39_SWEp09KfhHU8VxEZQ,Education,,,24435,1065,,,0,40,https://i.ytimg.com/vi/kXFK_nDBAvs/mqdefault.jpg,FR
IGuSduVzI6c,Cancer et nutrition : bien manger pendant les traitements,yes,13,yes,1444226959,2015-10-07 14:10:19,Institut Curie,UCJgWorcJtnNsecn-42aS84g,Science & Technology,,fr,39549,328,,,0,20,https://i.ytimg.com/vi/IGuSduVzI6c/mqdefault.jpg,FR
sg1z2ekIrho,Boisson chaude : attention au risque de cancer de l œsophage,yes,14,no,1466055374,2016-06-16 05:06:14,Europe 1,UCIMGfEAERXjmWwQeg15BFsg,News & Politics,,,4636,47,,,0,3,https://i.ytimg.com/vi/sg1z2ekIrho/mqdefault.jpg,FR
iE-_HA6LMrc,Quelles sont les causes du Cancer?,yes,15,yes,1604220962,2020-11-01 08:11:02,La Biologie fait des vidéos,UCZVVp4bFF68lLIwae7iKF0g,Science & Technology,,en,7877,231,,,0,21,https://i.ytimg.com/vi/iE-_HA6LMrc/mqdefault.jpg,FR
Kpx4ljJ_cjk,Jwles - Cancérigène,yes,16,no,1629968406,2021-08-26 09:08:06,Jwles,UCBttuAQZKZremdmx2Fi7ukg,Music,,,54324,1778,,,0,94,https://i.ytimg.com/vi/Kpx4ljJ_cjk/mqdefault.jpg,FR
11V1ivh4Ah0,La viande bien moins cancérogène que le tabac et l alcool,yes,17,no,1445965722,2015-10-27 17:10:42,euronews (en français),UCW2QcKZiU8aUGg4yxCIditg,News & Politics,,,1149,4,,,0,3,https://i.ytimg.com/vi/11V1ivh4Ah0/mqdefault.jpg,FR
LP7MYRzQg0w,Cours Génétique du cancer,yes,18,yes,1600516402,2020-09-19 11:09:22,faculté médecine oran1,UCx3LZqp5MWasP1lOkHwrMPQ,People & Blogs,,,9880,197,,,0,10,https://i.ytimg.com/vi/LP7MYRzQg0w/mqdefault.jpg,FR
UKLTatkBPwA,Quels sont les signes d alerte et comment prévenir le cancer du poumon ?,yes,19,yes,1634887065,2021-10-22 07:10:45,Association De l Air,UCK4wPe3wlpLYDGbIGA2U19g,People & Blogs,,,19415,158,,,0,5,https://i.ytimg.com/vi/UKLTatkBPwA/mqdefault.jpg,FR
2Hdq0ygBuic,Edulcorant : L aspartame est  peut-être  cancérogène selon l OMS • FRANCE 24,yes,20,yes,1689337010,2023-07-14 12:07:50,FRANCE 24,UCCCPCZNChQdGa9EkATeye4g,News & Politics,fr,fr,6081,40,,,0,17,https://i.ytimg.com/vi/2Hdq0ygBuic/mqdefault.jpg,FR
qmpiWmEhiBI,La pilule est-elle cancérogène ? 3 minutes pour comprendre,yes,21,yes,1516984906,2018-01-26 16:01:46,Le Moniteur des pharmacies,UCvCVCetBO_6-E3MNbMJUzdQ,Film & Animation,,,1561,,,,0,,https://i.ytimg.com/vi/qmpiWmEhiBI/mqdefault.jpg,FR
keGN6ASr1wo,L aspartame possiblement cancérogène,yes,22,no,1688083226,2023-06-30 00:06:26,Radio-Canada Info,UClxaaAzHu1B5EoTtBYea7ig,News & Politics,fr-CA,fr-CA,13827,,,,0,85,https://i.ytimg.com/vi/keGN6ASr1wo/mqdefault.jpg,FR
RLVU8Qz-aXg,L aspartame classé comme « cancérigène possible »,yes,23,yes,1689350415,2023-07-14 16:07:15,Le Monde,UCYpRDnhk5H8h16jpS84uqsA,News & Politics,fr,,71005,953,,,0,220,https://i.ytimg.com/vi/RLVU8Qz-aXg/mqdefault.jpg,FR
7W3nigEpWGU,L aspartame  un édulcorant artificiel  peut-être  cancérogène • FRANCE 24,yes,24,yes,1689345650,2023-07-14 14:07:50,FRANCE 24,UCCCPCZNChQdGa9EkATeye4g,News & Politics,fr,fr,7751,56,,,0,18,https://i.ytimg.com/vi/7W3nigEpWGU/mqdefault.jpg,FR
fEj6uA-KUSo,La viande rouge est-elle cancérogène ?,yes,25,yes,1446679242,2015-11-04 23:11:42,Naturacademy / Benjamin Dariouch,UCFcRCAn2PX7SBnIBEm1yfMw,Howto & Style,,,20491,291,,,0,48,https://i.ytimg.com/vi/fEj6uA-KUSo/mqdefault.jpg,FR
U_eP9_0-Chs,Dossier santé : le cancer colorectal,yes,26,no,1552303425,2019-03-11 11:03:45,France 3 Nouvelle-Aquitaine,UCwTvW0qRQXV-yvBghNVgqKg,News & Politics,fr,fr,5076,27,,,0,0,https://i.ytimg.com/vi/U_eP9_0-Chs/mqdefault.jpg,FR
mrlq_xzy4Hw,Capsule Vidéo 5 : La cancérogénèse,yes,27,yes,1493711431,2017-05-02 07:05:31,Chris cc,UCf4ZxNFxy831xg6MXHVuSwA,Education,,fr,41290,906,,,0,27,https://i.ytimg.com/vi/mrlq_xzy4Hw/mqdefault.jpg,FR
gszU8sym4RQ,Effet anti cancérogène des polyphénols,yes,28,no,1687174831,2023-06-19 11:06:31,OrthoDiet : Nutrithérapie & Nutrigénétique,UC0p2c4D9dfuJmxN4EiPaKdg,Science & Technology,fr,fr,973,41,,,0,2,https://i.ytimg.com/vi/gszU8sym4RQ/mqdefault.jpg,FR
sigHu-3E9sc,Viande rouge et barbecues : attention aux risques de cancer colorectal,yes,29,yes,1624521329,2021-06-24 07:06:29,Europe 1,UCIMGfEAERXjmWwQeg15BFsg,News & Politics,fr,fr,734,9,,,0,2,https://i.ytimg.com/vi/sigHu-3E9sc/mqdefault.jpg,FR
Vj_7stc2lhY,Des chercheurs français confirment le lien entre cancer du cerveau et portables - 13/05,yes,30,no,1399956928,2014-05-13 04:05:28,BFMTV,UCXwDLMDV86ldKoFVc_g8P0g,News & Politics,,,12808,82,,,0,9,https://i.ytimg.com/vi/Vj_7stc2lhY/mqdefault.jpg,FR
U_pkdb2WJ9s,Charcuterie  viande rouge et cancer: le rapport choc de l OMS,yes,31,yes,1445870287,2015-10-26 14:10:07,BFMTV,UCXwDLMDV86ldKoFVc_g8P0g,News & Politics,,,5431,32,,,0,12,https://i.ytimg.com/vi/U_pkdb2WJ9s/mqdefault.jpg,FR
4Hn_PJ2jXSQ,Prévention des cancers professionnels. Le risque cancérogène en milieu de travail,yes,32,no,1251787971,2009-09-01 06:09:51,INRSFrance,UCAChfMGhZCNh7fV0N33NW1g,Nonprofits & Activism,,fr,5135,10,,,0,1,https://i.ytimg.com/vi/4Hn_PJ2jXSQ/mqdefault.jpg,FR
SH82aFgGxh8,Un citron congelé peut-il guérir le cancer ? #LesDécodeurs,yes,33,no,1560442010,2019-06-13 16:06:50,Le Monde,UCYpRDnhk5H8h16jpS84uqsA,News & Politics,fr,fr-FR,179430,5470,,,0,373,https://i.ytimg.com/vi/SH82aFgGxh8/mqdefault.jpg,FR
AEsqiihFVg4,Le «sucre» des boissons light  classé « possiblement cancérogène »,yes,34,yes,1689334783,2023-07-14 11:07:43,Le Parisien,UCfHn_8-ehdem86fEvlFg-Gw,News & Politics,,,31821,270,,,0,168,https://i.ytimg.com/vi/AEsqiihFVg4/mqdefault.jpg,FR
fvCC1LCZ1I8,Tabac  alcool et cancers : interview de Catherine Hill,yes,35,no,1403537218,2014-06-23 15:06:58,Institut national du cancer,UCNoKd5O-HPy_ypU529gFSFQ,News & Politics,,fr,31323,,,,0,,https://i.ytimg.com/vi/fvCC1LCZ1I8/mqdefault.jpg,FR
SYMrt2K2K18,Édulcorant : l aspartame est «peut-être» cancérogène  selon l OMS,yes,36,yes,1689355654,2023-07-14 17:07:34,Europe 1,UCIMGfEAERXjmWwQeg15BFsg,News & Politics,,,647,9,,,0,4,https://i.ytimg.com/vi/SYMrt2K2K18/mqdefault.jpg,FR
