name,label,isSeed,seedRank,linksSeed,publishedAtUnix,publishedAtSQL,channelTitle,channelId,videoCategoryLabel,defaultLanguage,defaultAudioLanguage,viewCount,likeCount,dislikeCount,dislikeLikeRatio,favoriteCount,commentCount,thumb,language
uNt-qOuKOVU,Plastics in Food: 5 Everyday Foods High in Microplastics,yes,2,yes,1626872385,2021-07-21 12:07:45,NowThis Earth,UCFH5dQAkGIqzcFYmM4tNtXw,Science & Technology,,en,61939,2501,,,0,305,https://i.ytimg.com/vi/uNt-qOuKOVU/mqdefault.jpg,NL
PLrk53Sl4YQ,New study reveals the dangers of inhaling microplastics,yes,3,yes,1686873147,2023-06-15 23:06:27,Global News,UChLtXXpo4Ge1ReTEboVvTDg,News & Politics,,en-CA,3583,60,,,0,43,https://i.ytimg.com/vi/PLrk53Sl4YQ/mqdefault.jpg,NL
CudMpQ6vJnc,Dohle Micro lasextruder voor kunststoffen,yes,4,yes,1520755785,2018-03-11 08:03:45,Almond Techniek met You-Tube,UCixdb99mgWSGzwRH3FmVlAg,Science & Technology,,,1663,0,,,0,0,https://i.ytimg.com/vi/CudMpQ6vJnc/mqdefault.jpg,NL
7ZHUlAmnJnU,Kunststoffen - Micro en macro,yes,5,yes,1449170714,2015-12-03 19:12:14,N. Judkins,UCLrBqTYVRJSUIDfNipB7YDw,Education,,,3198,21,,,0,0,https://i.ytimg.com/vi/7ZHUlAmnJnU/mqdefault.jpg,NL
YQGJGlGs3uA,Almond Dohle Exon 1 digitaal Micro kunststof lasextruder,yes,6,yes,1411724727,2014-09-26 09:09:27,Almond Techniek met You-Tube,UCixdb99mgWSGzwRH3FmVlAg,Science & Technology,,,760,0,,,0,0,https://i.ytimg.com/vi/YQGJGlGs3uA/mqdefault.jpg,NL
4kBHhpzAbeE,Munsch MM mini | Extrusielassen | Kunststof lasapparatuur,yes,7,yes,1625833384,2021-07-09 12:07:04,Vink Kunststoffen,UCTY_msm8bDAQDJ0747rvYqA,Science & Technology,,nl-NL,207,0,,,0,0,https://i.ytimg.com/vi/4kBHhpzAbeE/mqdefault.jpg,NL
xreUghQn-k8,Aardolie  kunststoffen en productieproces,yes,8,yes,1519986677,2018-03-02 10:03:17,ZieJeNL,UCX9hg1EFwuaf6GEhlxDMcIw,Education,,,5631,19,,,0,5,https://i.ytimg.com/vi/xreUghQn-k8/mqdefault.jpg,NL
00kmSGThbyQ,Plastics uitgelegd | MICROPLASTIC,yes,9,yes,1556568887,2019-04-29 20:04:47,National Geographic Nederland-België,UC7XdUnkWuzUrnAVvQ5qtRMw,People & Blogs,,nl,1029,3,,,0,1,https://i.ytimg.com/vi/00kmSGThbyQ/mqdefault.jpg,NL
4dGd0ftaUcE,9 mm = A6 mm AK Lasmondstuk voor Dohle Micro,yes,10,yes,1563547704,2019-07-19 14:07:24,Almond Techniek met You-Tube,UCixdb99mgWSGzwRH3FmVlAg,Science & Technology,,,201,1,,,0,0,https://i.ytimg.com/vi/4dGd0ftaUcE/mqdefault.jpg,NL
GMEXG08C8t8,Eigenschappen van kunststoffen,yes,11,yes,1512920428,2017-12-10 15:12:28,Loïs van Kampen,UCPBWtTVkLimShFikdtMplxQ,People & Blogs,,,1912,,,,0,,https://i.ytimg.com/vi/GMEXG08C8t8/mqdefault.jpg,NL
