Endocrine disrupting chemicals awareness,cluster,label,isSeed,seedRank,linksSeed,publishedAtUnix,publishedAtSQL,channelTitle,channelId,videoCategoryLabel,defaultLanguage,defaultAudioLanguage,viewCount,likeCount,dislikeCount,dislikeLikeRatio,favoriteCount,commentCount,thumb,language,clusterLabel
JQsiiMvDJsU,other,SOS  mon bébé ne veut pas dormir ! - La Maison des maternelles #LMDM,no,,no,1623311789,2021-06-10 07:06:29,La Maison des Maternelles,UCIPYAUOsPwGooCilzojYvIA,Entertainment,,,43308,349,,,0,,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
6uzFJpqfUxc,other,Comment prendre la température de son bébé ? La Maison des Maternelles,no,,no,1490279865,2017-03-23 14:03:45,La Maison des Maternelles,UCIPYAUOsPwGooCilzojYvIA,Entertainment,,,218635,1188,,,0,,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
XG4T7HPSoUY,other,Accidents domestiques : comment les prévenir ? - La Maison des maternelles #LMDM,no,,no,1688031655,2023-06-29 09:06:55,La Maison des Maternelles,UCIPYAUOsPwGooCilzojYvIA,Entertainment,,,3347,52,,,0,4,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
k8NyYfoCqz4,other,Mon quotidien avec deux bébés rapprochés - La Maison des Maternelles,no,,no,1491384388,2017-04-05 09:04:28,La Maison des Maternelles,UCIPYAUOsPwGooCilzojYvIA,Entertainment,,,85950,700,,,0,,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
NaTt5FAqfoI,other,DME : comment ça marche ? - La Maison des maternelles #LMDM,no,,no,1688032323,2023-06-29 09:06:03,La Maison des Maternelles,UCIPYAUOsPwGooCilzojYvIA,Entertainment,,,5011,48,,,0,0,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
6rFg_oSpztY,other,Le prof de physique qui cartonne sur TikTok - La Maison des maternelles #LMDM,no,,no,1687768362,2023-06-26 08:06:42,La Maison des Maternelles,UCIPYAUOsPwGooCilzojYvIA,Entertainment,,,1992,29,,,0,0,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
W0-NysxzLqw,other,Quand faut-il consulter un orthophoniste ? - La Maison des maternelles #LMDM,no,,no,1687940673,2023-06-28 08:06:33,La Maison des Maternelles,UCIPYAUOsPwGooCilzojYvIA,Entertainment,,,4472,42,,,0,0,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
8Z4h2vu24bw,other,REPLAY - Mon fils ce héros  rescapé d un accident domestique - 29/06/2023 - #LMDM,no,,no,1688033631,2023-06-29 10:06:51,La Maison des Maternelles,UCIPYAUOsPwGooCilzojYvIA,Entertainment,,,2408,14,,,0,1,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
ltIQ7CY0f_c,other,REPLAY - Harcelée à l école  ma fille a voulu en finir - La Maison des maternelles #LMDM,no,,no,1687941692,2023-06-28 08:06:32,La Maison des Maternelles,UCIPYAUOsPwGooCilzojYvIA,Entertainment,,,1376,12,,,0,4,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
n9NY2CLjX5A,other,Des comptes TikTok utiles ! - La Maison des maternelles #LMDM,no,,no,1688032592,2023-06-29 09:06:32,La Maison des Maternelles,UCIPYAUOsPwGooCilzojYvIA,Entertainment,,,2092,26,,,0,4,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
6BRg5JPDYIc,other,Puériculture : nos coups de coeur - La Maison des maternelles #LMDM,no,,no,1623746344,2021-06-15 08:06:04,La Maison des Maternelles,UCIPYAUOsPwGooCilzojYvIA,Entertainment,,,14287,129,,,0,,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
y6dlFsolZbw,other,Du beau linge pour son petit nid - La Maison des maternelles #LMDM,no,,no,1623398098,2021-06-11 07:06:58,La Maison des Maternelles,UCIPYAUOsPwGooCilzojYvIA,Entertainment,,,5575,51,,,0,,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
hNupamq-BM4,other,Le JT de Benjamin Muller - 28/06/2023 - La Maison des maternelles #LMDM,no,,no,1687938085,2023-06-28 07:06:25,La Maison des Maternelles,UCIPYAUOsPwGooCilzojYvIA,Entertainment,,,631,8,,,0,0,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
46F3rTh0r_U,other,Un bébé après 35 ans  et alors ? - La Maison des maternelles #LMDM,no,,no,1527768982,2018-05-31 12:05:22,La Maison des Maternelles,UCIPYAUOsPwGooCilzojYvIA,Education,,,25405,177,,,0,,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
j9YKId1I4iI,other,Mila : premiers signes de puberté à 7 ans - La Maison des parents #LMDP,no,,no,1602506279,2020-10-12 12:10:59,La Maison des Maternelles,UCIPYAUOsPwGooCilzojYvIA,Entertainment,,,51520,530,,,0,,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
w2v8NVJ-OoA,other,Ma fille a démarré sa puberté à 7 ans - La Maison des maternelles #LMDM,no,,no,1632729436,2021-09-27 07:09:16,La Maison des Maternelles,UCIPYAUOsPwGooCilzojYvIA,Entertainment,,,108557,1418,,,0,231,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
oFGoZyeHs_M,other,J ai réussi a être maman malgré le vaginisme - La Maison des maternelles #LMDM,no,,no,1666252856,2022-10-20 08:10:56,La Maison des Maternelles,UCIPYAUOsPwGooCilzojYvIA,Entertainment,,,10717,51,,,0,8,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
X48AAjMVbLk,other,Les perturbateurs endocriniens dans les jouets  comment les limiter ?,no,,no,1658157549,2022-07-18 15:07:09,Croix-Rouge française,UCYX4PcgqrQlx5togadd5JEA,Nonprofits & Activism,,fr,177,4,,,0,,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
rJTcxyd6LTE,other,Bientôt des armes Swiss made en Ukraine ?,no,,no,1677333634,2023-02-25 14:02:34,Nouvo,UCN24XiX1e8fTJEfanFRWeaw,News & Politics,fr,fr,3463,101,,,0,43,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
hZ9NPUI9mbo,other,Sextoys : beaucoup de choix et des risques. ABE-RTS,no,,no,1631091940,2021-09-08 09:09:40,RTS - Radio Télévision Suisse,UCQyyY2Izw8hin7c8T5YY4sg,Entertainment,fr,fr,52300,403,,,0,42,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
6PyY8GwAM_M,other,COMMENT RÉÉDUQUER SON PÉRINÉE : SPORT  PLAISIR SEXUEL  GROSSESSE | Interview Odile Bagot,no,,no,1626687900,2021-07-19 09:07:00,Wellso,UCugkbgfIKX64z9e6txo9G1Q,Sports,fr,fr,118271,3700,,,0,197,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
JMDiC6v5Ehc,other,Le traitement hormonal de substitution est-il dangereux pour la santé?,no,,no,1483712456,2017-01-06 14:01:56,Gyn&co,UCtixQxzAAkbWsXB7j-9QTBA,Education,,fr,16660,136,,,0,,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
TGckVkdh5Rc,other,Fortnite But Every Elim = BETTER Keyboard,no,,no,1690995625,2023-08-02 17:08:25,Lachlan,UCh7EqOZt7EvO2osuKbIlpGg,Gaming,,en,341182,11761,,,0,297,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
Cqo8VDyDRAE,other,C est pas sorcier -VIADUC DE MILLAU : les sorciers font pont,no,,no,1369671278,2013-05-27 16:05:38,C est pas sorcier,UCENv8pH4LkzvuSV_qHIcslg,Education,,,1501077,7636,,,0,,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
Klw4eNU2uAk,other,LES RÈGLES ! avec Cyril Schreiner  JusteJo et Sophie Riche,no,,no,1560589206,2019-06-15 09:06:06,Rose Carpet,UCLer8O3rGzUo_xyw9FpnV7w,Howto & Style,,fr,597235,45253,,,0,1150,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
ZsMUdZAnbJQ,other,SpeechLive présenté en quelques mots par Mikaël GRYNSZPAN,no,,no,1690189470,2023-07-24 09:07:30,DICMA,UCWsHnunGWc3XJwoy7IOyGQA,Science & Technology,,fr,5,1,,,0,0,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
i7_Ar0ABE-M,other,Le COVID long : des symptômes persistants chez certains patients,no,,no,1616157200,2021-03-19 12:03:20,AP-HM - Hôpitaux Universitaires de Marseille,UC0iZfcYoK-CRowRe03fhXvA,Science & Technology,,fr,53728,428,,,0,67,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
3QNnimOx7FI,other,Conférence santé – COVID long  quand le virus joue les prolongations,no,,no,1679910857,2023-03-27 09:03:17,Unisanté,UC5r9DTAs18cX_-40tyERHsA,Education,fr,fr,3081,49,,,0,,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
34m-Ihl2qmI,other,Syndrome post-vaccinal post vaccin covid : Mes diagnostics  évolution  projets [VLOG #3],no,,no,1687464228,2023-06-22 20:06:48,Neurotroll,UCF_ZRPPNEUxgfs7Ae2lG9xg,People & Blogs,,,16318,784,,,0,236,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
RfdNqh8Wm8c,other,Comprendre le VIH en 3D VR à 360°,no,,no,1507557604,2017-10-09 14:10:04,Ivan Bien,UCXMl-u6wDlbk2Zl67xAdNEA,People & Blogs,,,134736,1257,,,0,114,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
Hqsz5xxhEm4,other,Envoyé spécial. Perturbateurs endocriniens  nos vies empoisonnées - 3 mai 2018 (France 2),yes,3,no,1530464401,2018-07-01 17:07:01,Envoyé Spécial,UCCauEjHzPXxGer8af3u4x5g,News & Politics,,fr,154485,1631,,,0,257,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
M0OAALb9WPo,other,Envoyé spécial. Glyphosate : comment s en sortir ? - 17 janvier 2019 (France 2),no,,no,1548057605,2019-01-21 08:01:05,Envoyé Spécial,UCCauEjHzPXxGer8af3u4x5g,News & Politics,fr,,368188,2059,,,0,647,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
2My_WCy9HAE,other,Envoyé spécial. MH370 : aller simple pour l’inconnu - 12 janvier 2017 (France 2),no,,no,1493383742,2017-04-28 12:04:02,Envoyé Spécial,UCCauEjHzPXxGer8af3u4x5g,News & Politics,,,2149254,10596,,,0,1242,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
uCVly_8M5f8,other,Envoyé spécial. Qu’est-ce qu’on mange ? - 27 juin 2019 (France 2),no,,no,1561966200,2019-07-01 07:07:00,Envoyé Spécial,UCCauEjHzPXxGer8af3u4x5g,News & Politics,fr,,1525554,9061,,,0,881,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
vTFl3CaWBrA,other,Envoyé spécial. L intégrale de 9 novembre 2017 (France 2),no,,no,1510301049,2017-11-10 08:11:09,Envoyé Spécial,UCCauEjHzPXxGer8af3u4x5g,News & Politics,,,205663,541,,,0,179,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
Y414MiO69fg,other,Envoyé spécial. Rockefeller : la vente du siècle - 3 mai 2018 (France 2),no,,no,1530520200,2018-07-02 08:07:00,Envoyé Spécial,UCCauEjHzPXxGer8af3u4x5g,News & Politics,,fr,221659,1211,,,0,406,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
kQtLMbxL4x8,other,Envoyé spécial. L autre visage du cannabis - 28 février 2019 (France 2),no,,no,1551722404,2019-03-04 18:03:04,Envoyé Spécial,UCCauEjHzPXxGer8af3u4x5g,News & Politics,fr,,553751,5123,,,0,800,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
1zjlZNJ1tSM,other,Envoyé spécial. A l euro près - 31 janvier 2019 (France 2),no,,no,1549303201,2019-02-04 18:02:01,Envoyé Spécial,UCCauEjHzPXxGer8af3u4x5g,News & Politics,fr,fr,1547132,10184,,,0,4840,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
Kp6Y5rMhuVQ,other,Envoyé spécial. Antidouleurs : l Amérique dévastée - 21 février 2019 (France 2),no,,no,1551168001,2019-02-26 08:02:01,Envoyé Spécial,UCCauEjHzPXxGer8af3u4x5g,News & Politics,fr,fr,1096336,10769,,,0,2732,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
U1O6dm1fjJE,other,Maladie de Lyme : les patients victimes de la double peine - L invité santé,no,,no,1484737310,2017-01-18 11:01:50,Fréquence Médicale,UCtNyuN_HFlNYO0-gqXwhLTg,Science & Technology,,fr,75731,1391,,,0,162,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
igf6MLmkBcw,other,Il n y a pas que les gènes dans la vie ! L épigénétique  avec P tite Jane,no,,no,1530284405,2018-06-29 15:06:05,ScienceEtonnante,UCaNlbnghtwlsGF-KzAFThqA,Science & Technology,,fr,307568,12960,,,0,779,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
kXFK_nDBAvs,other,Génétique des tumeurs : anti-oncogènes et proto-oncogènes,no,,no,1606375602,2020-11-26 07:11:42,Le cours de bio,UCCI39_SWEp09KfhHU8VxEZQ,Education,,,24443,1066,,,0,40,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
0TYKVVtsWvs,other,Les nouveaux poisons de notre quotidien - Enquête de santé le documentaire,no,,no,1486035446,2017-02-02 11:02:26,Les Questions  Sexo,UClhdHmC6-b-BF2ppdDRxUVg,Science & Technology,,,790862,6367,,,0,,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
W91Rbj4sjvA,other,Quand la Chine veut dominer le monde,no,,no,1638032415,2021-11-27 17:11:15,Investigations et Enquêtes,UC50uCdUubc04xXZz7bqv5ng,Entertainment,fr,fr,822611,8034,,,0,1680,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
UTqmp9j7JI8,other,C est qui Johnny Hallyday ? - 1 jour  1 question,no,,no,1515666720,2018-01-11 10:01:00,Info ou Mytho ?,UCLmlUMA_bGiMWWgfDwfNDgw,Education,,fr,100003,1259,,,0,0,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
G87BOIr4zhs,other,D où vient le goût ? - 1 jour  1 question,no,,no,1476342000,2016-10-13 07:10:00,Info ou Mytho ?,UCLmlUMA_bGiMWWgfDwfNDgw,Education,,fr,99445,684,,,0,0,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
XL4PFjAIgAM,other,Enfin la vérité sur le chausson aux Pommes 🤣,no,,no,1689588031,2023-07-17 10:07:31,Dr Jean-Michel Cohen,UCOW2nWK-35Wdu-e0HTvHXXA,Howto & Style,fr,fr,37562,1278,,,0,35,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
egWE1u14vjM,other,Comment le corps se défend-il face aux bactéries ? - C est Pas Sorcier,no,,no,1550336408,2019-02-16 17:02:08,C est pas sorcier,UCENv8pH4LkzvuSV_qHIcslg,Education,,,13302,226,,,0,0,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
WoQTBOU4RuA,other,Grégoire COLARD :  Il est temps de dire la vérité sur Michel Berger,no,,no,1656431789,2022-06-28 15:06:29,L invité,UCtyZ1cGRbRnTGKok6RU9CwA,Entertainment,en,en,1650890,13077,,,0,1298,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
o8FinBYoQIs,other,C est quoi la salmonelle ? - 1 jour  1 question,no,,no,1517569211,2018-02-02 11:02:11,Info ou Mytho ?,UCLmlUMA_bGiMWWgfDwfNDgw,Education,,fr,90579,1130,,,0,0,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
-W08FnJ-grc,other,Qu est-ce que la médecine traditionnelle chinoise ? - Le Magazine de la Santé,no,,no,1616175900,2021-03-19 17:03:00,Allo Docteurs,UCv6qHPwghGsyOfzEYZXcfKg,Science & Technology,,fr,37485,,,,0,58,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
caLkhKPie-o,other,Vivre avec le syndrome de Leigh - Le Magazine de la Santé,no,,no,1615392013,2021-03-10 16:03:13,Allo Docteurs,UCv6qHPwghGsyOfzEYZXcfKg,Science & Technology,,fr,533561,,,,0,349,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
vbdF2XBUBjg,other,Bienfaits du pain  mythes ou réalité ?,no,,no,1689940847,2023-07-21 12:07:47,Florence Pinheiro Ortolan,UCWOUqOT-Q68HyGh61PM9t6Q,Education,,fr,16614,957,,,0,165,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
3iOZtKdQlA4,other,Hypothyroïdie : Signes  Symptômes et Traitement naturel !,no,,no,1593169427,2020-06-26 11:06:47,Florence Pinheiro Ortolan,UCWOUqOT-Q68HyGh61PM9t6Q,Education,,fr,43345,1377,,,0,70,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
djqFo-Jlhhw,other,Nodule de la thyroïde : des examens en un seul jour - Le Magazine de la Santé,no,,no,1637771258,2021-11-24 16:11:38,Allo Docteurs,UCv6qHPwghGsyOfzEYZXcfKg,Science & Technology,,fr,85143,,,,0,52,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
ozwC2uBY_ug,other,Les obèses  le big business | Documentaire,no,,no,1451926977,2016-01-04 17:01:57,Investigations et Enquêtes,UC50uCdUubc04xXZz7bqv5ng,Entertainment,fr,fr,3276328,27970,,,0,3591,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
s4aadjGXTUM,other,Vitamine C peut rimer avec cystite!,no,,no,1683703074,2023-05-10 07:05:54,Cynthia Kå,UCkzCtxJAklNTXCAxsuyBR9Q,Howto & Style,fr,fr-FR,57897,3200,,,0,51,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
DRrYhEo298Y,other,Vitamine D  pourquoi se complémenter tous les jours,no,,no,1607633467,2020-12-10 20:12:07,Florence Pinheiro Ortolan,UCWOUqOT-Q68HyGh61PM9t6Q,Education,,fr,61554,2603,,,0,204,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
sn19xvfoXvk,other,Stand Up  - Official Lyric Video - Performed by Cynthia Erivo,no,,no,1572015619,2019-10-25 15:10:19,Focus Features,UCU4SM3j_9TNWaSu8KdGV50g,Entertainment,,en-US,76628493,1100027,,,0,21355,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
r15vEX_xf50,other,[Philippe Rault] Douleurs chroniques : des solutions existent,no,,no,1417005962,2014-11-26 12:11:02,Espace des sciences,UClDk0iyj99stPxD9NQUaVSQ,Science & Technology,,,31096,311,,,0,19,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
Mn8aGWA3CIA,other,La sclérose en plaques - C la Santé,no,,no,1401789338,2014-06-03 09:06:38,AP-HM - Hôpitaux Universitaires de Marseille,UC0iZfcYoK-CRowRe03fhXvA,Science & Technology,,,56352,366,,,0,10,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
NAgKGORAjhM,other,La maladie de Parkinson  le point,no,,no,1636401604,2021-11-08 20:11:04,Médecine TV,UCEmtmaRvD3lRdT_hhzS0BcQ,Education,fr,fr,37819,454,,,0,47,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
zuFaIrzayYw,other,Journée Mondiale du Diabète - Les nouveautés sur la prise en charge et le traitement des diabètes,no,,no,1636557429,2021-11-10 15:11:09,PreciDIAB National Center,UCyZ9_xwvDcfujHk3xVWFPeg,Science & Technology,,,17265,269,,,0,0,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
frLtq5MAWII,other,The Truth About The Endometriosis Diet (This is your warning sign),no,,no,1649962812,2022-04-14 19:04:12,Abbey Sharp,UCKLz-9xkpPNjK26PqbjHn7Q,Howto & Style,,en,67438,2214,,,0,335,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
NxXaMEQMwCQ,other,DÉFI AUX FACT-CHECKEURS,no,,no,1681315212,2023-04-12 16:04:12,Le Fil d Actu - Officiel,UC9hHeywcPBnLglqnQRaNShQ,News & Politics,fr,fr,92849,11987,,,0,1397,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
sJJY2e9qGoE,other,POUR EN FINIR AVEC LES ÉOLIENNES - PARTIE 1 : DES PROMESSES AUX RÉALITÉS (DOCUMENTAIRE ),no,,no,1689004844,2023-07-10 16:07:44,Le Fil d Actu - Officiel,UC9hHeywcPBnLglqnQRaNShQ,News & Politics,fr,fr,136729,9325,,,0,1907,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
5D5YNsslW2Y,other,Comment Sanofi traite les commandes de médicaments faites par les pharmaciens ?,no,,no,1508763738,2017-10-23 13:10:18,Sanofi en France,UC3NqMW455NAZPYIf01zThTw,Science & Technology,,fr,12225,,,,0,,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
j0-CBMWAZOg,other,Comprendre le diabète en 3D,no,,no,1511800463,2017-11-27 16:11:23,Ivan Bien,UCXMl-u6wDlbk2Zl67xAdNEA,People & Blogs,,,216040,2248,,,0,73,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
_wi5r2gAbd8,other,La vie secrète des bactéries dans ton corps,no,,no,1538564409,2018-10-03 11:10:09,SYMPA,UCt6IQpsggvn6zmalhPglSEA,People & Blogs,,,71634,1472,,,0,103,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
MaFU5Wc-evM,other,Secrets d Histoire - Ramsès II  Toutânkhamon  l Egypte des pharaons (Intégrale),no,,no,1553521110,2019-03-25 13:03:30,Secrets d Histoire Officiel,UC38MST1QfDAypgrjjr6FPBw,Entertainment,,fr,6579990,23287,,,0,3059,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
igIX2Y1qkds,other,2 minutes tout compris - Le radon,no,,no,1568377241,2019-09-13 12:09:41,eSET Bourgogne-Franche-Comté,UC4zfu_rR-S-S1Da6a2dkjPA,Education,,fr,17569,126,,,0,11,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
_uLFnHAhaEA,other,2 minutes tout compris - Particules fines et santé,no,,no,1517305681,2018-01-30 09:01:01,eSET Bourgogne-Franche-Comté,UC4zfu_rR-S-S1Da6a2dkjPA,Education,,fr,9621,88,,,0,0,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
CcNokXY2yJY,other,2 minutes tout compris - Le moustique tigre,no,,no,1527760611,2018-05-31 09:05:51,eSET Bourgogne-Franche-Comté,UC4zfu_rR-S-S1Da6a2dkjPA,Education,,fr,7258,52,,,0,1,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
xvxpOAum7JI,other,2 minutes tout compris - Pollution plastique,no,,no,1585041815,2020-03-24 09:03:35,eSET Bourgogne-Franche-Comté,UC4zfu_rR-S-S1Da6a2dkjPA,Education,,fr,33513,371,,,0,0,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
TK2n8RLJysc,other,2 minutes tout compris - Brûlage des déchets verts à l air libre,no,,no,1568381006,2019-09-13 13:09:26,eSET Bourgogne-Franche-Comté,UC4zfu_rR-S-S1Da6a2dkjPA,Education,,fr,2658,18,,,0,2,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
3du-PX0_QWM,other,Clip 2 minutes tout compris - Ma santé dans mon logement,no,,no,1568378490,2019-09-13 12:09:30,eSET Bourgogne-Franche-Comté,UC4zfu_rR-S-S1Da6a2dkjPA,Education,,fr,1317,12,,,0,1,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
VSEP9AgAEtw,other,2 minutes tout compris - Femme enceinte et les Toxi-Infections Alimentaires (TIA),no,,no,1520849278,2018-03-12 10:03:58,eSET Bourgogne-Franche-Comté,UC4zfu_rR-S-S1Da6a2dkjPA,Education,,fr,7192,39,,,0,0,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
2er_1wWaG7Y,other,🇬🇫 Des médecins pas comme les autres 2/5 - Allo Docteurs,no,,no,1687882500,2023-06-27 16:06:00,Allo Docteurs,UCv6qHPwghGsyOfzEYZXcfKg,Science & Technology,,fr,5406,,,,0,1,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
pGCyc8pv75E,other,Bienvenue à Nice | Easy French 2,no,,no,1405353247,2014-07-14 15:07:07,Easy Languages,UCqcBu0YyEJH4vfKR--97cng,Education,,,637583,5410,,,0,309,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
Y_b9BoDfmSw,other,Le trouble dysphorique prémenstruel (TDPM) - 2 minutes pour comprendre,no,,no,1654869927,2022-06-10 14:06:27,Médecine TV,UCEmtmaRvD3lRdT_hhzS0BcQ,Education,fr,fr,3337,104,,,0,29,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
QGxsxNG6asw,other,Deux ans après  l’heure est au bilan chiffré pour l’allongement de la durée du congé paternité !,no,,no,1688056647,2023-06-29 16:06:27,La Maison des Maternelles,UCIPYAUOsPwGooCilzojYvIA,Entertainment,,fr-FR,5588,111,,,0,1,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
KZ25nShzft4,other,2 Poudres protéinées maison faciles,no,,no,1683621802,2023-05-09 08:05:22,Cynthia Kå,UCkzCtxJAklNTXCAxsuyBR9Q,Howto & Style,fr,fr-FR,69275,4259,,,0,98,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
PE0v6dYGqsI,other,Serendipity - Partie 2,no,,no,1689670812,2023-07-18 09:07:12,Didier Raoult,UCZ63CvJ9ew93Xf21_KU1kCg,People & Blogs,,,38100,4753,,,0,,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
laUr2qT4Ops,other,Comment Christopher Nolan vit les critiques sur les réseaux sociaux,no,,no,1689945171,2023-07-21 13:07:51,Brut,UCSKdvgqdnj72_SLggp7BDTg,Film & Animation,,fr,13560,324,,,0,2,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
rtzYbp4lyqo,other,Secrets d histoire - Voltaire ou la liberté de penser (Intégrale),no,,no,1562928440,2019-07-12 10:07:20,Secrets d Histoire Officiel,UC38MST1QfDAypgrjjr6FPBw,Entertainment,,fr,2023420,14823,,,0,1283,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
XqWfHy5yHq4,other,SANTÉ MENTALE - Évitez les PENSÉES toxiques pour être PLUS HEUREUX !,no,,no,1690217417,2023-07-24 16:07:17,Doctissimo,UCGexSARr1S9mRfn2G72xPLQ,Howto & Style,fr,fr,2500,97,,,0,2,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
PTOYwHyEYp0,other,Claude FRANÇOIS Jr. :  Mon dernier souvenir bouleversant avec mon père avant sa mort,no,,no,1681830935,2023-04-18 15:04:35,L invité,UCtyZ1cGRbRnTGKok6RU9CwA,Entertainment,en,en,180464,1721,,,0,1030,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
666i8Ail87M,other,Quels sont les enjeux de la dissuasion ?,no,,no,1690900983,2023-08-01 14:08:03,CEA Recherche,UCpTMWY8NRQby8zXUKhHznfg,Science & Technology,,fr-FR,437,19,,,0,0,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
