name,cluster,cluster name,label,isSeed,seedRank,linksSeed,publishedAtUnix,publishedAtSQL,channelTitle,channelId,videoCategoryLabel,defaultLanguage,defaultAudioLanguage,viewCount,likeCount,dislikeCount,dislikeLikeRatio,favoriteCount,commentCount,thumb,language,clusterLabel
lkgGt49wTlE,other,PFAS and water,Testing Your Water for PFOA and PFOS,no,,no,1600095302,2020-09-14 14:09:02,US Water Systems,UCi7DRfsXpJgDe5-1EVssY9g,Howto & Style,,en,4016,58,,,0,1,https://i.ytimg.com/vi/lkgGt49wTlE/mqdefault.jpg,FR,Other
Oqb0aHZL5eI,other,PFAS and water,How to test your water for PFOS,no,,no,1507933505,2017-10-13 22:10:05,WOOD TV8,UCDG0mJ_zkrODDT-4VTEV6TQ,News & Politics,,,19967,161,,,0,43,https://i.ytimg.com/vi/Oqb0aHZL5eI/mqdefault.jpg,FR,Other
02lw7a2r-is,other,PFAS awareness ,PFAS contamination: How one homeowner took matters into his own hands,no,,no,1556045958,2019-04-23 18:04:18,PennLive.com,UC5yvng1eSgffmybUM-51fTw,News & Politics,en,en,6843,117,,,0,16,https://i.ytimg.com/vi/02lw7a2r-is/mqdefault.jpg,FR,Other
lQ5Wk9lpbeI,other,PFAS and water,Water Test Kit for PFAS: Know Your Water,no,,no,1621025915,2021-05-14 20:05:35,Cyclopure,UCC_rtHhAae6-KSvXsrr7G5A,People & Blogs,,,2113,12,,,0,4,https://i.ytimg.com/vi/lQ5Wk9lpbeI/mqdefault.jpg,FR,Other
Xt7A4yM9tfA,other,PFAS awareness ,Unmasking the Invisible Threat: Exploring PFAS in Blood Part II,no,,yes,1689352678,2023-07-14 16:07:58,Ecology Center of Ann Arbor,UC_A5mek1ZAZnaiLolfVvhbg,Nonprofits & Activism,,,48,0,,,0,0,https://i.ytimg.com/vi/Xt7A4yM9tfA/mqdefault.jpg,FR,Other
mUarlwzKr_Q,other,PFAS awareness ,PFAS Analysis Part 3: Sample Extraction,no,,yes,1587068055,2020-04-16 20:04:15,Environmental Chemistry Explained,UCgW_stImMCcu31qut6i4jKQ,People & Blogs,,,1699,69,,,0,3,https://i.ytimg.com/vi/mUarlwzKr_Q/mqdefault.jpg,FR,Other
bVlZVCXe698,other,PFAS awareness ,PFAS Nomenclature  Acronyms  and Structures,no,,yes,1585703272,2020-04-01 01:04:52,Environmental Chemistry Explained,UCgW_stImMCcu31qut6i4jKQ,People & Blogs,,,965,40,,,0,3,https://i.ytimg.com/vi/bVlZVCXe698/mqdefault.jpg,FR,Other
q6YAWrFZlFY,other,PFAS awareness ,PFAS History: Refrigerators to the Manhattan Project to Couches and Cookware,no,,yes,1585697206,2020-03-31 23:03:46,Environmental Chemistry Explained,UCgW_stImMCcu31qut6i4jKQ,People & Blogs,,,1233,72,,,0,5,https://i.ytimg.com/vi/q6YAWrFZlFY/mqdefault.jpg,FR,Other
K9LYfbuVFf8,other,PFAS awareness ,Three Things to Know About PFAS: Part 1 Persistence,no,,yes,1585831822,2020-04-02 12:04:22,Environmental Chemistry Explained,UCgW_stImMCcu31qut6i4jKQ,People & Blogs,,,1400,58,,,0,8,https://i.ytimg.com/vi/K9LYfbuVFf8/mqdefault.jpg,FR,Other
3BISPfoa-Dc,other,PFAS awareness ,PFAS Analysis Part 1: Isotope ratios and PFAS Mass Spectrometry,no,,yes,1586523708,2020-04-10 13:04:48,Environmental Chemistry Explained,UCgW_stImMCcu31qut6i4jKQ,People & Blogs,,,1750,79,,,0,2,https://i.ytimg.com/vi/3BISPfoa-Dc/mqdefault.jpg,FR,Other
eBmHTOxSf5A,other,PFAS awareness ,PFAS Analysis Part 4:Internal Standards,no,,yes,1587134194,2020-04-17 14:04:34,Environmental Chemistry Explained,UCgW_stImMCcu31qut6i4jKQ,People & Blogs,,,1993,63,,,0,8,https://i.ytimg.com/vi/eBmHTOxSf5A/mqdefault.jpg,FR,Other
apSiB9p0-Bg,other,PFAS awareness ,Three things to know about PFAS: Part 3 Structural Diversity,no,,yes,1585972207,2020-04-04 03:04:07,Environmental Chemistry Explained,UCgW_stImMCcu31qut6i4jKQ,People & Blogs,,,673,47,,,0,4,https://i.ytimg.com/vi/apSiB9p0-Bg/mqdefault.jpg,FR,Other
mm2jzv7uy1Q,other,PFAS awareness ,PFAS Analysis Part 2: Mass defect in PFAS and mass spectrometry,no,,yes,1586537579,2020-04-10 16:04:59,Environmental Chemistry Explained,UCgW_stImMCcu31qut6i4jKQ,People & Blogs,,,1045,43,,,0,3,https://i.ytimg.com/vi/mm2jzv7uy1Q/mqdefault.jpg,FR,Other
c0MjC9tLUZo,other,PFAS awareness ,Three things to know about PFAS: Part 2 Bioaccumulation,no,,yes,1585918815,2020-04-03 13:04:15,Environmental Chemistry Explained,UCgW_stImMCcu31qut6i4jKQ,People & Blogs,,,875,61,,,0,4,https://i.ytimg.com/vi/c0MjC9tLUZo/mqdefault.jpg,FR,Other
k4cSgY_CP1A,other,PFAS awareness ,PFAS 1 Minute Challenge: Summarizing PFAS in 1 minute,no,,yes,1587755177,2020-04-24 19:04:17,Environmental Chemistry Explained,UCgW_stImMCcu31qut6i4jKQ,Education,,,408,15,,,0,1,https://i.ytimg.com/vi/k4cSgY_CP1A/mqdefault.jpg,FR,Other
CXAZ3ath3To,other,PFAS awareness ,Media briefing: proposal to restrict PFAS chemicals in the EU,no,,yes,1675852455,2023-02-08 10:02:15,EUchemicals,UCV6IkCp9rRO1sBUYPD_CuJw,Science & Technology,en-GB,en-GB,20762,71,,,0,6,https://i.ytimg.com/vi/CXAZ3ath3To/mqdefault.jpg,FR,Other
DLWJ_uf-fmE,other,PFAS awareness ,Taking action on PFAS #shorts,no,,no,1684916381,2023-05-24 08:05:41,EUchemicals,UCV6IkCp9rRO1sBUYPD_CuJw,Science & Technology,en-GB,en-GB,295,11,,,0,1,https://i.ytimg.com/vi/DLWJ_uf-fmE/mqdefault.jpg,FR,Other
b_wpDeUddII,other,PFAS awareness ,Restriction of per- and polyfluoroalkyl substances (PFASs) in firefighting foams,no,,no,1649153655,2022-04-05 10:04:15,EUchemicals,UCV6IkCp9rRO1sBUYPD_CuJw,Science & Technology,en-GB,en-GB,4071,18,,,0,1,https://i.ytimg.com/vi/b_wpDeUddII/mqdefault.jpg,FR,Other
nkbVm7kPeoc,other,PFAS awareness ,Risk Assessment Committee backs PFAS ban in firefighting foams,no,,no,1681986244,2023-04-20 10:04:04,EUchemicals,UCV6IkCp9rRO1sBUYPD_CuJw,Science & Technology,en-GB,en-GB,381,2,,,0,0,https://i.ytimg.com/vi/nkbVm7kPeoc/mqdefault.jpg,FR,Other
wvmkbEvUFt4,other,PFAS awareness ,ECHA s committees in focus: Tim reflects on 11 years as Chair  PFAS restrictions  and future outlook,no,,no,1687367662,2023-06-21 17:06:22,EUchemicals,UCV6IkCp9rRO1sBUYPD_CuJw,Science & Technology,en-GB,en-GB,370,5,,,0,0,https://i.ytimg.com/vi/wvmkbEvUFt4/mqdefault.jpg,FR,Other
t8ZVg8_wpB4,other,PFAS and water,How did popular water filters perform in a PFAS removal study? #shorts,no,,no,1661864429,2022-08-30 13:08:29,Water Nerd TV,UCp88-y4EGD5-sgyGu9eGCWw,Education,,en,2328,52,,,0,4,https://i.ytimg.com/vi/t8ZVg8_wpB4/mqdefault.jpg,FR,Other
GDzEQxsxu6Y,other,PFAS and water,Fighting the Air Force Over PFAS Pollution - Great Lakes Now - 1025 - Segment 1,no,,no,1622984628,2021-06-06 13:06:48,Great Lakes Now,UCNml-Cq0jVqLRL4ixUH3PJg,News & Politics,,en,3015,87,,,0,10,https://i.ytimg.com/vi/GDzEQxsxu6Y/mqdefault.jpg,FR,Other
YljBXDFTvPM,other,PFAS (Japanese),PFAS血中濃度調査 PFOS全国の3倍 求められる大規模調査（沖縄テレビ）2022/10/17,no,,no,1666060039,2022-10-18 02:10:19,OTV沖縄テレビ,UCjPVLguFrd6DTfHl2McrPjw,News & Politics,ja,,2606,65,,,0,0,https://i.ytimg.com/vi/YljBXDFTvPM/mqdefault.jpg,FR,Other
SgWLxmwywcQ,other,PFAS (Japanese),有害性指摘の「PFAS」井戸水や基地周辺など全国で検出相次ぐ　東京・多摩地域では取水停止に…住民の血液検査で国調査の3倍余り検出【news23】｜TBS NEWS DIG,no,,yes,1675267277,2023-02-01 16:02:17,TBS NEWS DIG Powered by JNN,UC6AG81pAkf6Lbi_1VC5NmPA,News & Politics,ja,ja,476153,2621,,,0,817,https://i.ytimg.com/vi/SgWLxmwywcQ/mqdefault.jpg,FR,Other
_tHcneDIRfI,other,PFAS (Japanese),【高瀬毅のずばり！真相】「その水が危ない！」PFAS汚染➀ 国分寺ショック,no,,no,1677837624,2023-03-03 10:03:24,デモクラシータイムス,UCIIhko3gMRId9cCteX1eu-Q,News & Politics,ja,ja,14983,687,,,0,28,https://i.ytimg.com/vi/_tHcneDIRfI/mqdefault.jpg,FR,Other
Vv0LYOq3PxI,other,PFAS (Japanese),米軍PFAS汚染水 日本が約9200万円負担 一体なぜ？（沖縄テレビ）2021/09/20,no,,no,1632224995,2021-09-21 11:09:55,OTV沖縄テレビ,UCjPVLguFrd6DTfHl2McrPjw,News & Politics,ja,,3715,109,,,0,13,https://i.ytimg.com/vi/Vv0LYOq3PxI/mqdefault.jpg,FR,Other
IB4mhVSCqqQ,other,PFAS (Japanese),見えざる脅威「PFAS」国は後手の対応に 多摩地域の住民は不安,no,,no,1686916105,2023-06-16 11:06:25,TOKYO MX news FLAG,UCJf85jSgFayOSsZfJ051ZKw,News & Politics,ja,ja,3032,37,,,0,2,https://i.ytimg.com/vi/IB4mhVSCqqQ/mqdefault.jpg,FR,Other
jweeoBnAGQ8,other,PFAS (Japanese),永遠の化学物質「PFAS」の血液検査　東京・多摩地域で半数がアメリカの“健康リスクの基準”超　「水道水飲んでいて大丈夫か？」住民から不安の声　｜TBS NEWS DIG,no,,no,1686214235,2023-06-08 08:06:35,TBS NEWS DIG Powered by JNN,UC6AG81pAkf6Lbi_1VC5NmPA,News & Politics,ja,ja,122384,703,,,0,346,https://i.ytimg.com/vi/jweeoBnAGQ8/mqdefault.jpg,FR,Other
RaJF5cjL8PE,other,PFAS (Japanese),PFASとは？身体への影響や日本各地の汚染実態を解説 [クロ現] | NHK | #shorts,no,,yes,1682330418,2023-04-24 10:04:18,NHK,UCip8ve30-AoX2y2OtAAmqFA,Entertainment,ja,zxx,6462,118,,,0,3,https://i.ytimg.com/vi/RaJF5cjL8PE/mqdefault.jpg,FR,Other
KAKARNO9m9w,other,PFAS (Japanese),人体への影響も指摘…全国の河川や地下水から検出「PFAS」 発がん性や胎児への影響指摘　指標超える数値検出も【解説】｜TBS NEWS DIG,no,,yes,1675340762,2023-02-02 12:02:02,TBS NEWS DIG Powered by JNN,UC6AG81pAkf6Lbi_1VC5NmPA,News & Politics,ja,ja,33619,213,,,0,81,https://i.ytimg.com/vi/KAKARNO9m9w/mqdefault.jpg,FR,Other
DqKj3iE4a3Y,other,,Niger : le président tchadien rencontre le chef de la junte et Mohamed Bazoum,no,,no,1690878314,2023-08-01 08:08:14,euronews (en français),UCW2QcKZiU8aUGg4yxCIditg,News & Politics,fr,fr,1853,17,,,0,11,https://i.ytimg.com/vi/DqKj3iE4a3Y/mqdefault.jpg,FR,Other
j7MdbMrICV0,other,,Niger : le président tchadien rencontre le chef de la junte et Mohamed Bazoum,no,,no,1690878614,2023-08-01 08:08:14,euronews (en français),UCW2QcKZiU8aUGg4yxCIditg,News & Politics,fr,fr,1110,16,,,0,13,https://i.ytimg.com/vi/j7MdbMrICV0/mqdefault.jpg,FR,Other
W-ceLX2W0kM,other,,Marmite norvégienne pour nomades,no,,no,1674475489,2023-01-23 12:01:49,Ecopractices,UCKsjlb7LtCA1S-kN7XSyH2g,Howto & Style,,fr-FR,2081,37,,,0,1,https://i.ytimg.com/vi/W-ceLX2W0kM/mqdefault.jpg,FR,Other
xI_aTOgqrH0,other,,Turning a superfund site into something useful-NIROP Northern Stacks,no,,yes,1662127535,2022-09-02 14:09:35,Minnesota Pollution Control Agency,UCGU_0yj95W6DRcExC0-MBdg,Education,,en-US,120,3,,,0,,https://i.ytimg.com/vi/xI_aTOgqrH0/mqdefault.jpg,FR,Other
81QA_y5aKSI,other,,WATCH LIVE: State Department holds briefing as West African nations demand end to Niger coup,no,,no,1690827049,2023-07-31 18:07:49,PBS NewsHour,UC6ZFN9Tx6xh-skXCuRHCDpQ,News & Politics,,en-US,4295,68,,,0,,https://i.ytimg.com/vi/81QA_y5aKSI/mqdefault.jpg,FR,Other
tkYKD9XzKTE,other,,Niger military coup: Junta supporters burned French flags  attacked embassy • FRANCE 24 English,no,,no,1690893609,2023-08-01 12:08:09,FRANCE 24 English,UCQfwfsi5VrQ8yKZ-UWmAEFg,News & Politics,en,en,23370,394,,,0,376,https://i.ytimg.com/vi/tkYKD9XzKTE/mqdefault.jpg,FR,Other
qzQCB83t2qw,other,,Niger: Junta arrests senior politicians  including party s president • FRANCE 24 English,no,,no,1690887050,2023-08-01 10:08:50,FRANCE 24 English,UCQfwfsi5VrQ8yKZ-UWmAEFg,News & Politics,en,en,3114,45,,,0,36,https://i.ytimg.com/vi/qzQCB83t2qw/mqdefault.jpg,FR,Other
mF4v8-W6qxk,other,,Analysis: Western sanctions on Niger may not restore  weakened  President Bazoum to power,no,,no,1690896589,2023-08-01 13:08:49,FRANCE 24 English,UCQfwfsi5VrQ8yKZ-UWmAEFg,News & Politics,en,en,3196,80,,,0,39,https://i.ytimg.com/vi/mF4v8-W6qxk/mqdefault.jpg,FR,Other
1aishekWZVw,other,,DNR considering foraging cap,no,,no,1690847926,2023-07-31 23:07:46,KARE 11,UC1JAwKeDUjN2orv5t7LWODQ,News & Politics,en,en,730,12,,,0,7,https://i.ytimg.com/vi/1aishekWZVw/mqdefault.jpg,FR,Other
J5HgaeZn2f0,other,,Militärputsch im Niger: Präsident Bazoum festgesetzt #shorts,no,,no,1690451863,2023-07-27 09:07:43,Stuttgarter Zeitung & Stuttgarter Nachrichten,UCxU1a-2vec6ljU43I0F2Jwg,News & Politics,de,de,5502,74,,,0,3,https://i.ytimg.com/vi/J5HgaeZn2f0/mqdefault.jpg,FR,Other
tSVkKD963Gw,other,,Militärputsch im Niger: Präsident Bazoum festgesetzt,no,,no,1690450910,2023-07-27 09:07:50,Stuttgarter Zeitung & Stuttgarter Nachrichten,UCxU1a-2vec6ljU43I0F2Jwg,News & Politics,de,de,6361,59,,,0,28,https://i.ytimg.com/vi/tSVkKD963Gw/mqdefault.jpg,FR,Other
sEJnQ6FTIoo,other,,Sunflowers,no,,no,1690724836,2023-07-30 13:07:16,von oben,UCsZEIpPjXlyR5QHk9OXdHXg,Entertainment,,de-DE,33,4,,,0,0,https://i.ytimg.com/vi/sEJnQ6FTIoo/mqdefault.jpg,FR,Other
dPfei5ZerjM,other,,Besuch bei Biolandhof Morgentau – Interview mit Hans,no,,no,1690481430,2023-07-27 18:07:30,NOVUM – Das Obst- und Gemüseabo GmbH,UC1stTR64vkOrGhdzk4ccJEQ,People & Blogs,,,167,0,,,0,0,https://i.ytimg.com/vi/dPfei5ZerjM/mqdefault.jpg,FR,Other
ADSMfSS5Nyc,other,,Culture intensive  clandestins exploités... La face cachée du bio des supermarchés | #Investigation,no,,no,1661960700,2022-08-31 15:08:00,RTBF,UCNG9VVd57cl3Rcq8cSgpZlQ,News & Politics,fr,fr-BE,175183,2430,,,0,274,https://i.ytimg.com/vi/ADSMfSS5Nyc/mqdefault.jpg,FR,Other
Zd_QYTd8K_I,other,,Riverains exposés aux pesticides : les failles de l évaluation des risques,no,,no,1669104898,2022-11-22 08:11:58,Générations Futures,UC5ma2JwI7oiquXcl-gzC3Jw,Howto & Style,,fr,422,12,,,0,0,https://i.ytimg.com/vi/Zd_QYTd8K_I/mqdefault.jpg,FR,Other
xLeNmsy_CdE,other,,Choix des plantes fourragères dans un contexte de changements climatiques,no,,no,1690555406,2023-07-28 14:07:26,Agriclimat,UCPQRLWr_ARATFxPAXMKkA9g,People & Blogs,,,20,1,,,0,0,https://i.ytimg.com/vi/xLeNmsy_CdE/mqdefault.jpg,FR,Other
afPVq47iZLU,other,,Conférence d ouverture de la 17ème Semaine pour les alternatives aux #pesticides,no,,no,1647652352,2022-03-19 01:03:32,Générations Futures,UC5ma2JwI7oiquXcl-gzC3Jw,Nonprofits & Activism,,fr,167,6,,,0,0,https://i.ytimg.com/vi/afPVq47iZLU/mqdefault.jpg,FR,Other
o2mhQm6ewxI,other,,Les sols et le cycle du carbone,no,,no,1689953789,2023-07-21 15:07:29,Agriclimat,UCPQRLWr_ARATFxPAXMKkA9g,People & Blogs,,,147,3,,,0,1,https://i.ytimg.com/vi/o2mhQm6ewxI/mqdefault.jpg,FR,Other
RNe85vowlRw,other,,Impact des changements climatiques sur la matière organique des sols,no,,no,1690386151,2023-07-26 15:07:31,Agriclimat,UCPQRLWr_ARATFxPAXMKkA9g,People & Blogs,,,81,0,,,0,0,https://i.ytimg.com/vi/RNe85vowlRw/mqdefault.jpg,FR,Other
cs-3CGHuGfM,other,,Fin des pesticides dans les cultures de betterave : le bio  c est possible,no,,no,1690194214,2023-07-24 10:07:34,France 3 Hauts-de-France,UCFC3nJ8GXl5yONe3tB_vhsw,News & Politics,,fr,1453,11,,,0,0,https://i.ytimg.com/vi/cs-3CGHuGfM/mqdefault.jpg,FR,Other
I0rQNYMwzfY,other,,Permaculture: Producing food without destroying the planet,no,,no,1633096805,2021-10-01 14:10:05,DW Planet A,UCb72Gn5LXaLEcsOuPKGfQOg,Education,,en,305073,13237,,,0,690,https://i.ytimg.com/vi/I0rQNYMwzfY/mqdefault.jpg,FR,Other
2nOZghNGW2c,other,,How mushrooms clean up the planet (and other fungi powers),no,,yes,1635516001,2021-10-29 14:10:01,DW Planet A,UCb72Gn5LXaLEcsOuPKGfQOg,Education,,en,743119,20607,,,0,979,https://i.ytimg.com/vi/2nOZghNGW2c/mqdefault.jpg,FR,Other
OBVNoWqYPHE,other,,Bos  bodem en biodiversiteit  de voordelen van het voedselbos.,no,,no,1607088330,2020-12-04 13:12:30,Green deal Voedselbossen,UCA72uAhOR5_99eR0bWs51fQ,People & Blogs,,en,12119,324,,,0,51,https://i.ytimg.com/vi/OBVNoWqYPHE/mqdefault.jpg,FR,Other
h9dChiDCcsw,other,,Basics of Biochar | Soil Informational Session,no,,no,1689972270,2023-07-21 20:07:30,Northern Plains Resource Council,UCk0k8iafu2OlF1AgKFClmFg,Nonprofits & Activism,,en-US,169,6,,,0,0,https://i.ytimg.com/vi/h9dChiDCcsw/mqdefault.jpg,FR,Other
j2R_BnuD4Sc,other,,A Beginner s Guide to Vermicomposting,no,,no,1690574110,2023-07-28 19:07:10,Iowa Waste Reduction Center,UCqK-V6ObKaaW41LoQNoSEIA,Education,,en,90,5,,,0,0,https://i.ytimg.com/vi/j2R_BnuD4Sc/mqdefault.jpg,FR,Other
6H0ojoCcMAQ,other,,Chlormequat: A Dangerous Pesticide Coming to the U.S.,no,,yes,1684595497,2023-05-20 15:05:37,Environmental Working Group (EWG),UC0HuASskjV3jhgj2ONLc8VA,Nonprofits & Activism,,en,4712,167,,,0,16,https://i.ytimg.com/vi/6H0ojoCcMAQ/mqdefault.jpg,FR,Other
GNOX6Qvq4ec,other,,Putting More Plant Based Options On The Menu - Webinar,no,,yes,1667499463,2022-11-03 18:11:43,Environmental Working Group (EWG),UC0HuASskjV3jhgj2ONLc8VA,Nonprofits & Activism,,en,324,10,,,0,4,https://i.ytimg.com/vi/GNOX6Qvq4ec/mqdefault.jpg,FR,Other
2AZgRCulaPI,other,,Is soil a solution to the climate crisis?,no,,yes,1654807698,2022-06-09 20:06:18,Environmental Working Group (EWG),UC0HuASskjV3jhgj2ONLc8VA,Nonprofits & Activism,,en,401,8,,,0,3,https://i.ytimg.com/vi/2AZgRCulaPI/mqdefault.jpg,FR,Other
Aeh0UhTh9nA,other,,Ontario Excess Soil Regulation 2020,no,,yes,1583930077,2020-03-11 12:03:37,Dragun Corporation,UCbPnBWGFap3MECdYTMS-bvg,Science & Technology,,,1675,19,,,0,1,https://i.ytimg.com/vi/Aeh0UhTh9nA/mqdefault.jpg,FR,Other
qIaBZr4PDFc,other,,Dragun Corporation: Excess Soils,no,,yes,1636457362,2021-11-09 11:11:22,Dragun Corporation,UCbPnBWGFap3MECdYTMS-bvg,Science & Technology,,en,177,2,,,0,0,https://i.ytimg.com/vi/qIaBZr4PDFc/mqdefault.jpg,FR,Other
EN3Gu8S32fA,other,,Engineering Seed,no,,yes,1688556440,2023-07-05 11:07:20,Zembla,UCMo9uZjfZuvVRxKDgaTBOyQ,News & Politics,,nl-NL,15981,373,,,0,133,https://i.ytimg.com/vi/EN3Gu8S32fA/mqdefault.jpg,FR,Other
zOGsiDm6qBc,other,,SPACE SAVING Cut flowers that multitask as herbs in the garden!,no,,no,1690329043,2023-07-25 23:07:43,Regenerative Gardening,UCpsXaDpRxBx4uC28y03nZGA,People & Blogs,,en,7459,753,,,0,32,https://i.ytimg.com/vi/zOGsiDm6qBc/mqdefault.jpg,FR,Other
QR2S7XLCMeI,other,,Unique perennials for your cutting garden!,no,,no,1688841588,2023-07-08 18:07:48,Regenerative Gardening,UCpsXaDpRxBx4uC28y03nZGA,Howto & Style,,en,16988,1263,,,0,43,https://i.ytimg.com/vi/QR2S7XLCMeI/mqdefault.jpg,FR,Other
xPDGXwJ4JEo,other,,POV: you turned your front yard into a lavender field! #garden #lavender,no,,no,1690395634,2023-07-26 18:07:34,Regenerative Gardening,UCpsXaDpRxBx4uC28y03nZGA,People & Blogs,,en,4236,339,,,0,9,https://i.ytimg.com/vi/xPDGXwJ4JEo/mqdefault.jpg,FR,Other
z67yerf_SiE,other,,Planting lavender plugs | Starting a lavender farm,no,,no,1654725425,2022-06-08 21:06:05,Creekview Homestead,UCzIWPkaEqwTcAk4_mROsD_g,People & Blogs,,,7172,101,,,0,12,https://i.ytimg.com/vi/z67yerf_SiE/mqdefault.jpg,FR,Other
XIGa0W0MlB8,other,,This bouquet is all buggy (how to make a bouquet and centerpiece using imperfect flowers!),no,,no,1690587411,2023-07-28 23:07:51,Regenerative Gardening,UCpsXaDpRxBx4uC28y03nZGA,People & Blogs,,en,5582,720,,,0,52,https://i.ytimg.com/vi/XIGa0W0MlB8/mqdefault.jpg,FR,Other
Ca0N7YE9hQk,other,,🇺🇸Do you know your farmer? It’s American grown flowers month! Get out and support a local grower!,no,,no,1688402275,2023-07-03 16:07:55,Regenerative Gardening,UCpsXaDpRxBx4uC28y03nZGA,Howto & Style,,en,5391,348,,,0,14,https://i.ytimg.com/vi/Ca0N7YE9hQk/mqdefault.jpg,FR,Other
SBrsdGWNhxU,other,,We tested popular seed starting soils: you ll be surprised to learn which one did best!,no,,no,1677430830,2023-02-26 17:02:30,Regenerative Gardening,UCpsXaDpRxBx4uC28y03nZGA,Howto & Style,,,36210,1962,,,0,195,https://i.ytimg.com/vi/SBrsdGWNhxU/mqdefault.jpg,FR,Other
tix-1EtYWkk,other,,Today’s bouquet from the garden featuring a white neutral palette!!! #flowergarden #garden,no,,no,1689721953,2023-07-18 23:07:33,Regenerative Gardening,UCpsXaDpRxBx4uC28y03nZGA,Howto & Style,,en,5626,589,,,0,11,https://i.ytimg.com/vi/tix-1EtYWkk/mqdefault.jpg,FR,Other
-ssSkuDi8To,other,,Day in the life of a farming mom!,no,,no,1689960971,2023-07-21 17:07:11,Regenerative Gardening,UCpsXaDpRxBx4uC28y03nZGA,People & Blogs,,en,7538,894,,,0,83,https://i.ytimg.com/vi/-ssSkuDi8To/mqdefault.jpg,FR,Other
7xKzfZidBbw,other,,Hot take: skip the nonnative clovers and go with native plants! Check nwf.org to find good options!,no,,no,1688655985,2023-07-06 15:07:25,Regenerative Gardening,UCpsXaDpRxBx4uC28y03nZGA,Howto & Style,,en,5538,373,,,0,16,https://i.ytimg.com/vi/7xKzfZidBbw/mqdefault.jpg,FR,Other
TLw1Nzly224,other,,Growing yarrow as a cut flower!,no,,no,1689190490,2023-07-12 19:07:50,Regenerative Gardening,UCpsXaDpRxBx4uC28y03nZGA,Howto & Style,,en,10723,742,,,0,38,https://i.ytimg.com/vi/TLw1Nzly224/mqdefault.jpg,FR,Other
NaC6mWyeH6k,other,,Beautiful garden-grown bouquet from BUG-EATEN blooms! 🪲🌸 #gardening #flowergarden,no,,no,1690294759,2023-07-25 14:07:19,Regenerative Gardening,UCpsXaDpRxBx4uC28y03nZGA,People & Blogs,,en,4997,401,,,0,12,https://i.ytimg.com/vi/NaC6mWyeH6k/mqdefault.jpg,FR,Other
QX4b_pJmtVk,other,,Four fun #perennials for the cut #flower #garden!,no,,no,1688933577,2023-07-09 20:07:57,Regenerative Gardening,UCpsXaDpRxBx4uC28y03nZGA,Howto & Style,,en,7300,882,,,0,19,https://i.ytimg.com/vi/QX4b_pJmtVk/mqdefault.jpg,FR,Other
SIQP_oX9xsY,other,,Harvesting yarrow at the flower farm! #cutflowers #garden,no,,no,1690207110,2023-07-24 13:07:30,Regenerative Gardening,UCpsXaDpRxBx4uC28y03nZGA,People & Blogs,,en,3379,346,,,0,8,https://i.ytimg.com/vi/SIQP_oX9xsY/mqdefault.jpg,FR,Other
e9SJExrDRaA,other,,Don’t forget to do THIS if you want more sweet peas in your cut flower garden!,no,,no,1688324032,2023-07-02 18:07:52,Regenerative Gardening,UCpsXaDpRxBx4uC28y03nZGA,Howto & Style,,en,10555,524,,,0,13,https://i.ytimg.com/vi/e9SJExrDRaA/mqdefault.jpg,FR,Other
ey1fESBJ-Vc,other,,Greenhouse for Beginners,no,,no,1675291158,2023-02-01 22:02:18,Shara Sherman Guest,UC9Oo_D2u7UAbXrhLd5D3fuw,Howto & Style,,,16732,328,,,0,32,https://i.ytimg.com/vi/ey1fESBJ-Vc/mqdefault.jpg,FR,Other
f061tcV-gGo,other,,Easy to Sow & Grow Spring Cut Flowers | Delphinium & Larkspur | Sievers Blumen Farm,no,,no,1690577014,2023-07-28 20:07:34,Bluff Bottom Blumen,UC3T68fFfWoHFB3RO-l0dAIA,People & Blogs,,en-US,373,13,,,0,0,https://i.ytimg.com/vi/f061tcV-gGo/mqdefault.jpg,FR,Other
TZJ4ycJeDSA,other,,Some of my favorite roses at the flower farm!,no,,no,1688577798,2023-07-05 17:07:18,Regenerative Gardening,UCpsXaDpRxBx4uC28y03nZGA,Howto & Style,,en,9319,599,,,0,27,https://i.ytimg.com/vi/TZJ4ycJeDSA/mqdefault.jpg,FR,Other
c_Ulo-N8ybU,other,,Vegetable Garden Tour Part 1,no,,no,1690566476,2023-07-28 17:07:56,The Purposeful You,UC6-47tRy8BN7RVf8i5sBs3w,People & Blogs,,en,235,11,,,0,6,https://i.ytimg.com/vi/c_Ulo-N8ybU/mqdefault.jpg,FR,Other
C3Y3G28r7Y4,other,,The Monsanto method (2015),no,,yes,1600701416,2020-09-21 15:09:56,Zembla,UCMo9uZjfZuvVRxKDgaTBOyQ,News & Politics,,nl-NL,33815,534,,,0,182,https://i.ytimg.com/vi/C3Y3G28r7Y4/mqdefault.jpg,FR,Other
PFDzJyQnMgg,other,,Waarom verdwijnt vervuilde grond in onze natuurplassen?,no,,yes,1569578568,2019-09-27 10:09:48,Zembla,UCMo9uZjfZuvVRxKDgaTBOyQ,News & Politics,,nl-NL,86134,746,,,0,238,https://i.ytimg.com/vi/PFDzJyQnMgg/mqdefault.jpg,FR,Other
ChEUDmCfgJ0,other,,De lobby van de agrarische industrie,no,,yes,1671030009,2022-12-14 15:12:09,Zembla,UCMo9uZjfZuvVRxKDgaTBOyQ,News & Politics,,nl-NL,36555,431,,,0,182,https://i.ytimg.com/vi/ChEUDmCfgJ0/mqdefault.jpg,FR,Other
